Date,Close,High,Low,Open,Volume
2010-01-04,175.42698669433594,176.08353312151715,171.98786462931972,174.14512844440043,37064961
2010-01-05,186.4009246826172,188.12050115662922,174.77039368158344,176.30237661442584,92457278
2010-01-06,191.966064453125,191.966064453125,184.7126537537916,187.80783371543407,68161377
2010-01-07,197.28114318847656,199.4383968321729,190.02767011954023,191.93479901587116,80109929
2010-01-08,200.43896484375,203.84682273997691,199.0632576017002,201.3456157206375,77856322
2010-01-11,198.21905517578125,205.4099345584383,197.7812955842965,202.59613464544984,51018619
2010-01-12,197.96893310546875,199.18826006210907,194.87367085136958,197.75008431633452,46368742
2010-01-13,196.1555938720703,196.5308223712967,194.15463687514963,195.24894315622868,58311632
2010-01-14,199.25088500976562,201.34560810875743,197.43750069328252,198.59427635993518,44746827
2010-01-15,194.59231567382812,201.4080480799346,194.15455615932433,199.0318635716381,97185770
2010-01-18,198.68800354003906,199.6259298395972,193.84197180407114,195.717845060992,43671875
2010-01-19,195.1551055908203,196.96851022066127,192.9665757696179,196.03056296648563,73639285
2010-01-20,188.12051391601562,194.2171494839884,186.27585429830214,192.74769763186944,77668017
2010-01-21,176.95892333984375,190.87183212120956,176.95892333984375,188.9334068412524,115702346
2010-01-22,169.67422485351562,175.0830479602537,159.51318701475535,174.45777747776512,182603412
2010-01-25,172.58184814453125,175.61454831690682,165.79739089426127,166.95417637652943,69883285
2010-01-26,172.58184814453125,173.98882031327202,167.26684259675122,170.7059747700355,53231638
2010-01-27,166.86045837402344,170.48716423825186,164.10913755744005,169.95565943262457,71829446
2010-01-28,165.67237854003906,176.20863473626224,165.67237854003906,171.30005060311638,92610385
2010-01-29,169.17401123046875,172.6444199304353,166.64160135567573,168.20480878410825,63410296
2010-02-01,176.45867919921875,176.89643879150447,167.11055664246777,168.83012284234783,53906467
2010-02-02,181.11715698242188,182.46158786847272,177.2716024950477,177.36543026481831,56676944
2010-02-03,184.68138122558594,188.21434150952948,182.6491487136242,184.27495951256307,84925311
2010-02-04,170.20574951171875,184.96277825692354,169.6429585326831,183.21192578098743,110981787
2010-02-05,168.20481872558594,174.5828351415965,160.70128215252095,168.83015131266092,110503857
2010-02-08,167.5795440673828,173.83247728881426,161.13896562717423,170.73728660271226,70281843
2010-02-09,168.39236450195312,173.676156492349,164.26540972312108,166.73533980103932,58389655
2010-02-10,173.73873901367188,176.27113874821313,170.5809240511863,170.5809240511863,64937954
2010-02-11,167.7983856201172,176.33367597083202,165.39100715745388,175.2081765476385,75951566
2010-02-12,163.8277587890625,170.4871763066188,159.45068863632196,168.07979753507217,77285204
2010-02-15,171.9878692626953,172.23798366963155,165.85995783926697,166.4539524423679,45607679
2010-02-16,183.680908203125,188.62076863728512,181.33606101659277,188.62076863728512,119222926
2010-02-17,189.02719116210938,191.18446569223013,186.08830770035422,189.49616478421436,78642364
2010-02-18,192.7790069580078,195.34268268307926,186.65109440696537,187.58904168115228,70074994
2010-02-19,195.24896240234375,196.34318616003438,188.5269923093177,189.46491904515239,85476363
2010-02-22,197.7500762939453,200.59515175288084,196.09298985284593,197.0621920638395,68312057
2010-02-23,194.93624877929688,201.15798872342597,193.12294751256437,197.9377046594563,64381434
2010-02-24,194.7791748046875,197.8579127698251,191.63752030364506,194.27650676329148,58613930
2010-02-25,192.80001831054688,197.9208153063135,190.66367861355258,193.52257265976345,49603462
2010-02-26,196.34999084472656,196.6641792265968,192.3287905590315,194.4964745139696,54978427
2010-03-01,196.1300811767578,200.84249168591924,190.38092790096763,200.43410491665995,61703111
2010-03-02,202.19329833984375,202.91593561152268,195.6588207639385,196.94687660463657,58982819
2010-03-03,207.28277587890625,208.50799835874093,201.06238206502033,201.06238206502033,62172830
2010-03-04,209.2934112548828,212.84337021420447,203.76416527663787,204.5181467598616,62609733
2010-03-05,214.5083465576172,215.82785010986134,210.64420032186584,211.36677522163487,65546947
2010-03-08,216.77027893066406,218.62385659986546,213.000414645179,216.14198551448206,112028990
2010-03-09,217.27297973632812,218.34114928149512,210.80133653948695,216.1420182038678,62488665
2010-03-10,218.56106567382812,220.47743587606578,211.27258593303145,213.6287699570974,92926057
2010-03-11,215.98495483398438,219.2208083408415,214.03717806002356,216.142069764629,50825107
2010-03-12,221.07440185546875,222.770865432582,216.39341863792126,217.71286032568207,73010826
2010-03-15,219.0323028564453,220.8544538967774,216.8646194038036,219.91199275799954,50028952
2010-03-16,224.59304809570312,225.00143490869306,220.66598356371586,221.1686518092869,63851675
2010-03-17,225.81825256347656,227.7660503423162,223.90181965322355,226.57217184015855,51962300
2010-03-18,221.73410034179688,224.84426595483163,220.50887792395972,222.29960198227357,66284371
2010-03-19,224.6872100830078,228.30004410291687,223.77617592978694,224.3102504753045,102371946
2010-03-22,222.17391967773438,224.27883212373666,219.00089971307906,223.05360967565488,51885045
2010-03-23,224.87554931640625,227.45170128939472,223.05348214894474,223.30479531621282,42873962
2010-03-24,225.56690979003906,227.6089058845894,221.60850161659332,227.13766483939935,50928443
2010-03-25,229.39955139160156,231.28449416744985,224.68714255777732,224.78142394674407,51697798
2010-03-26,230.9390106201172,232.8553809307162,228.92837965830742,230.15360206256113,37534069
2010-03-29,230.49920654296875,232.82396366249975,227.0120189694556,231.5358869310541,33956762
2010-03-30,224.93856811523438,232.9182600085294,223.02221818744948,232.76114505398647,63173868
2010-03-31,226.3836212158203,226.5093297431215,222.83366305358138,224.31019854961622,55049948
2010-04-01,227.73455810546875,229.17968726627598,225.9123863833363,227.76598523814033,29682717
2010-04-06,228.83407592773438,229.68233867514417,225.84955691244423,228.08009458002448,29284328
2010-04-07,227.1690673828125,228.89695794731594,225.6611045045564,226.94916045425146,31909728
2010-04-08,224.37303161621094,226.1323285900167,220.03764345685389,225.5668892058405,41407038
