Date,Close,High,Low,Open,Volume
2010-01-04,477.11529541015625,479.166521959641,472.6025970012897,477.9357860299501,1158479
2010-01-05,479.9867248535156,482.0379501734024,476.7047643416967,476.7047643416967,2204873
2010-01-06,482.4482727050781,484.0892532244831,478.75606653641677,480.8072921856731,1188117
2010-01-07,475.4741516113281,482.8585646648259,472.192190254218,482.44831949518715,2002302
2010-01-08,480.3970642089844,480.3970642089844,475.06387733049013,477.93559334198704,1414053
2010-01-11,482.0379943847656,483.6789747911819,480.8072590799535,482.0379943847656,1248035
2010-01-12,480.8074035644531,484.0893653635279,476.70495131560966,480.8074035644531,1602757
2010-01-13,480.8074035644531,484.4996105884122,478.34593221514706,480.39715833956876,1102883
2010-01-14,479.16632080078125,483.26877217750024,478.3458305254374,483.26877217750024,1971931
2010-01-15,479.5765380859375,485.3199696797811,479.5765380859375,480.39702831362945,3340064
2010-01-18,480.3970642089844,486.9609865209773,479.1663287754857,482.85853507598176,1774593
2010-01-19,485.7303161621094,487.7815421594156,477.9356573723458,480.8073737685745,1543495
2010-01-20,491.4737243652344,491.88396954417027,484.08931114438775,486.5507822180033,3296608
2010-01-21,486.1405029296875,494.75565108287185,484.90976747923264,493.9351607825686,2659749
2010-01-22,483.6789855957031,488.6019269249215,481.21751493109394,484.9097209280077,2619428
2010-01-25,481.21759033203125,484.08930655737163,477.11513858154507,481.21759033203125,2163960
2010-01-26,482.0379943847656,484.08921989278593,477.525298267121,479.9867688767454,1925951
2010-01-27,482.4482727050781,483.2687629647806,479.5765567961193,480.8072921856731,1809200
2010-01-28,479.5765380859375,485.73021479362706,478.75604785824555,485.73021479362706,2332990
2010-01-29,479.9867248535156,483.6789304293119,477.9354995336288,482.0379501734024,2686253
2010-02-01,486.9610290527344,489.0122549543887,477.9356350854554,480.39710616744054,2187812
2010-02-02,488.1917724609375,489.42250802176335,483.26883021763393,488.1917724609375,1863068
2010-02-03,481.6277770996094,487.37120885377846,479.9867965984182,487.37120885377846,3072914
2010-02-04,475.4741516113281,483.26880983446466,473.01268059349553,482.03807432554834,2873904
2010-02-05,473.4228820800781,479.57655905685556,471.7819015529375,475.06386260721877,3012766
2010-02-08,477.9357604980469,481.6279680898773,473.42306233025414,473.42306233025414,1344136
2010-02-09,468.9102783203125,479.57665385515776,466.4488070430405,477.1151825778858,2366873
2010-02-10,474.2433776855469,474.2433776855469,465.62822982101704,468.49994577586034,4407046
2010-02-11,473.8331298828125,475.88435555330085,471.78190421232415,475.4741104192032,2243423
2010-02-12,477.11529541015625,478.34603133984706,473.0128423111867,475.8845594804654,1617415
2010-02-15,480.3970642089844,480.80730935348396,477.52534819748746,479.57657391998526,1197705
2010-02-16,485.3201599121094,486.96114101071333,480.3972166162976,482.03819771490157,1186198
2010-02-17,479.8904724121094,488.66131655541164,476.96685769767527,488.66131655541164,2764566
2010-02-18,477.3845520019531,484.9024189626138,474.8785963483996,479.4728483799144,2565555
2010-02-19,476.9668884277344,479.05518478687503,474.0432735249374,476.54922915590623,4709455
2010-02-22,472.7901916503906,478.637420169035,472.7901916503906,478.637420169035,1186823
2010-02-23,470.2843017578125,476.96684956254165,469.0313240444258,474.4608941357682,1491935
2010-02-24,471.1196594238281,475.71391142175554,470.70200015128927,471.95497796890584,2983463
2010-02-25,464.8547668457031,471.95497442555666,464.01944830689683,469.4490188091377,2116603
2010-02-26,468.1960144042969,470.7019698783609,464.0194219475235,466.94303666726483,2798256
2010-03-01,471.1196594238281,476.5492299668332,467.3607259709784,470.70200015128927,2198029
2010-03-02,469.03118896484375,473.6254392574647,467.3605524947998,472.7901210224427,1971415
2010-03-03,469.86663818359375,470.28429741753473,466.107705078125,468.6136604817708,2935483
2010-03-04,466.9430236816406,471.53727525632587,466.10770521351606,469.4489790860144,1991477
2010-03-05,469.448974609375,469.8666338394545,464.85472307850034,469.03131537929545,5164434
2010-03-08,474.0432434082031,475.2962211440838,468.61367321938667,470.70196944585456,1743263
2010-03-09,475.7138671875,477.8021633560141,473.62557101898597,476.5491856549056,1401373
2010-03-10,476.131591796875,478.21988825212446,471.5373395953262,474.8786139237253,2156066
2010-03-11,474.878662109375,477.80227744338174,473.2080247756569,476.54929944309316,2207091
2010-03-12,469.448974609375,476.13152229064724,468.19599691913646,475.2962038304882,2474457
2010-03-15,466.9430236816406,470.28429755413896,466.52536444757834,469.8666383200767,1446613
2010-03-16,466.1076965332031,469.44897034347696,464.4370596280662,469.03131111719273,1678315
2010-03-17,466.1076965332031,467.77833343834004,464.019400401782,467.3606742120558,1481506
2010-03-18,466.52545166015625,468.61374822085526,465.2724737237368,465.2724737237368,2204156
2010-03-19,460.2603759765625,466.9429222702331,458.17208025979045,466.9429222702331,4116349
2010-03-22,457.3368225097656,461.93107369479526,456.08384491384845,459.4251185029609,2015846
2010-03-23,455.2485656738281,459.84281725402275,454.830906439265,458.5898395503333,3062037
2010-03-24,453.9955749511719,456.9191895092751,450.23664194789626,456.9191895092751,4999883
2010-03-25,470.2843017578125,472.7902571845859,455.248569197172,455.248569197172,4130753
2010-03-26,460.2603759765625,467.77824055694197,458.58973940314485,463.1839899800434,2888213
2010-03-29,464.019287109375,465.2722644823076,461.09567323919896,462.34865061213156,1478720
2010-03-30,463.1841735839844,466.9431073641971,462.76651427507187,466.107788746372,2120548
2010-03-31,459.8427429199219,464.43699375745064,458.5897654187777,461.9310387551622,2803158
2010-04-01,460.67822265625,464.0194971632763,458.5899260893586,461.9312005963849,1701822
2010-04-06,459.007568359375,461.51352414659635,456.08395327428343,458.5899090615048,1517775
2010-04-07,457.7545471191406,461.93113970234447,456.50156934417953,460.26050266906293,1944482
2010-04-08,455.66619873046875,460.2604500467246,454.4132210987626,456.9191763621749,1219834
2010-04-09,467.3607482910156,467.7784075835009,458.1722438563397,459.4252217337955,2137214
2010-04-12,467.3607482910156,470.2843633384125,464.854792536104,467.7784075835009,836762
2010-04-13,466.9430236816406,471.53727525632587,465.2723867453915,466.52536444757834,2165890
2010-04-14,470.2843017578125,472.3725979467904,468.19600556883466,470.7019609956081,1670677
2010-04-15,469.03118896484375,470.7018254348877,464.8545977897338,469.86650719986574,1720408
2010-04-16,466.9430236816406,471.95493449038815,464.8547275113292,466.9430236816406,2308457
2010-04-19,467.3607482910156,469.0313854609567,464.43713324361875,466.5254297060451,1352502
2010-04-20,471.9548645019531,472.37252367407876,467.7782727806969,469.86656864132505,1510519
2010-04-21,468.6136474609375,474.04321735130486,467.7783290162656,473.207898906633,1604064
2010-04-22,468.6136474609375,471.53726201728915,466.52535134925773,469.03130668327344,1543597
2010-04-23,468.6136474609375,471.53726201728915,468.6136474609375,469.4489659056094,1605118
2010-04-26,469.448974609375,471.9549299898521,468.61365614921596,470.284293069534,2361667
2010-04-27,466.52545166015625,471.53736340583384,466.52545166015625,469.03140753299505,1992114
2010-04-28,461.09588623046875,468.19609462351036,459.8429082787555,464.8548200856084,2031955
2010-04-29,459.4251403808594,461.9310956920277,457.33684428821914,459.84279959938743,2236481
2010-04-30,453.1603088378906,461.0958349834389,452.7426495670723,460.6781757126206,2483622
2010-05-04,454.83099365234375,458.58992748418126,451.9073784498034,456.9192902255868,2822201
2010-05-05,450.654296875,460.26045890291937,449.8189784377896,457.33684437268306,4208545
2010-05-06,450.2366638183594,459.4251671615912,448.98368608973686,449.8190045754852,3828279
2010-05-07,441.88348388671875,452.32496507496825,435.61859517376905,440.2128468965988,4374098
2010-05-10,449.8189697265625,453.57790262121347,438.12451183209294,442.7187631477774,3439388
2010-05-11,447.3130187988281,449.4013148716518,443.5540858677455,446.8953595842634,1942645
2010-05-12,459.4251403808594,462.76641412908384,444.8070677323775,447.3130230435458,3027299
2010-05-13,459.4251403808594,461.9310956920277,455.6662074141069,461.0957772549716,1643954
2010-05-14,451.90716552734375,459.0073705310081,450.2365290558933,457.75439317742024,2004497
2010-05-17,452.324951171875,456.50154351879905,446.8953811208737,449.40133652902813,1709308
2010-05-18,459.8427429199219,465.2723120915468,451.9072187460086,454.413173748297,2183545
2010-05-19,448.1484375,455.6663050442684,444.3895037278658,453.16034919617897,4177801
2010-05-20,434.3656311035156,441.0481792743389,426.84776441133937,438.54222371028015,6365050
2010-05-21,433.94793701171875,437.28921082894084,423.08879710574695,433.53027778456595,5951745
2010-05-24,432.27740478515625,438.54229470957875,430.60676747197687,434.3657014266304,2332854
2010-05-25,421.83575439453125,429.7712784871016,420.1651177434638,425.17702769666613,3218407
2010-05-26,422.2534484863281,427.6830180514342,420.16515249974884,422.671107683644,2546608
2010-05-27,433.5302734375,433.5302734375,422.67113364041427,423.08879286337907,2500587
