Date,Close,lag_1,lag_5,lag_10,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TrueRange,ATR,ParabolicSAR
2015-01-02,608.4786987304688,597.6211547851562,597.6211547851562,597.6211547851562,0.01800487285444617,0.01800487285444617,0.01800487285444617,0.01800487285444617,0.0,-0.018335795192258076,-0.01981712716384266,-0.018335575956683583,0.0,0.0,0.0,-0.04306530343083641,-0.04306530343083641,-0.04306530343083641,-0.04306530343083641,64.65868306299902,7.6907958984375,26.239233139696466,16.086972844793,597.6211547851562
2015-01-05,599.8831787109375,608.4786987304688,597.6211547851562,597.6211547851562,0.01800487285444617,0.01800487285444617,0.01800487285444617,0.01800487285444617,0.023213322379782277,-0.018335795192258076,-0.01981712716384266,-0.018335575956683583,0.0,0.0,0.0,-0.003034903695153936,-0.04306530343083641,-0.04306530343083641,-0.04306530343083641,64.65868306299902,7.6907958984375,15.83401818257721,16.086972844793,608.4786987304688
2015-01-06,604.4072265625,599.8831787109375,597.6211547851562,597.6211547851562,-0.01422697150927332,0.01800487285444617,0.01800487285444617,0.01800487285444617,0.0,0.021731990408197722,-0.01981712716384266,-0.018335575956683583,0.023213322379782277,0.0,0.0,-0.017951117787433375,-0.003034903695153936,-0.04306530343083641,-0.04306530343083641,64.65868306299902,7.6907958984375,10.857614094315636,16.086972844793,599.8831787109375
2015-01-07,617.9791870117188,604.4072265625,597.6211547851562,597.6211547851562,0.0075132528054994135,-0.01422697150927332,0.01800487285444617,0.01800487285444617,0.020943173845243173,0.0014815512071590317,0.023213541615356784,-0.018335575956683583,0.0,0.023213322379782277,0.0,0.0,-0.017951117787433375,-0.003034903695153936,-0.04306530343083641,64.65868306299902,7.6907958984375,12.667217323166142,16.086972844793,604.4072265625
2015-01-08,625.2176513671875,617.9791870117188,597.6211547851562,597.6211547851562,0.022206591999725488,0.0075132528054994135,-0.01422697150927332,0.01800487285444617,0.013254980516193707,0.03271657857457505,0.013254955936491123,0.03498694634468891,0.020943173845243173,0.0,0.023213322379782277,-0.010432285373405974,0.0,-0.017951117787433375,-0.003034903695153936,64.65868306299902,7.6907958984375,14.47681843658495,16.086972844793,617.9791870117188
2015-01-09,615.2647705078125,625.2176513671875,608.4786987304688,597.6211547851562,0.011645052385654733,0.022206591999725488,0.0075132528054994135,-0.01422697150927332,0.01525638018409623,0.027779652295850627,0.04724125035423217,0.027779627716148114,0.013254980516193707,0.020943173845243173,0.0,-0.0036670374792692035,-0.010432285373405974,0.0,-0.017951117787433375,64.65868306299902,7.6907958984375,11.762416017038277,16.086972844793,625.2176513671875
2015-01-12,622.0509643554688,615.2647705078125,599.8831787109375,597.6211547851562,-0.016047134991872627,0.011645052385654733,0.022206591999725488,0.0075132528054994135,0.0014378147696274175,0.018854691369274326,0.031377963481028774,0.05083956153941018,0.01525638018409623,0.013254980516193707,0.020943173845243173,-0.028458688164538566,-0.0036670374792692035,-0.010432285373405974,0.0,64.65868306299902,7.6907958984375,18.548423228544266,16.086972844793,615.2647705078125
2015-01-13,612.0980834960938,622.0509643554688,604.4072265625,597.6211547851562,0.010969329335606686,-0.016047134991872627,0.011645052385654733,0.022206591999725488,0.023392879574705594,-0.004325591982089915,0.013091284617557118,0.025614556729311497,0.0014378147696274175,0.01525638018409623,0.013254980516193707,0.0,-0.028458688164538566,-0.0036670374792692035,-0.010432285373405974,64.65868306299902,7.6907958984375,14.476822443181845,16.086972844793,622.0509643554688
2015-01-14,613.907470703125,612.0980834960938,617.9791870117188,597.6211547851562,-0.016129488824000355,0.010969329335606686,-0.016047134991872627,0.011645052385654733,0.0,0.014684444788804322,-0.013034026767990993,0.004382849831655962,0.023392879574705594,0.0014378147696274175,0.01525638018409623,-0.02301797328642374,0.0,-0.028458688164538566,-0.0036670374792692035,64.65868306299902,7.6907958984375,15.481203584993068,16.086972844793,612.0980834960938
2015-01-15,605.3119506835938,613.907470703125,625.2176513671875,597.6211547851562,0.0029516807889035843,-0.016129488824000355,0.010969329335606686,-0.016047134991872627,0.010787591128997385,0.01877276363274733,0.03345720842155176,0.005738736864756418,0.0,0.023392879574705594,0.0014378147696274175,-0.021930703493970232,-0.02301797328642374,0.0,-0.028458688164538566,64.65868306299902,7.6907958984375,20.358022241444814,16.086972844793,613.907470703125
2015-01-16,622.0509643554688,605.3119506835938,615.2647705078125,608.4786987304688,-0.01410027150165465,0.0029516807889035843,-0.016129488824000355,0.010969329335606686,0.0,-0.017505769868573846,-0.009520597364823791,0.005163847423980529,0.010787591128997385,0.0,0.023392879574705594,-0.029875261433829077,-0.021930703493970232,-0.02301797328642374,0.0,64.65868306299902,7.6907958984375,18.09602244196094,16.086972844793,605.3119506835938
2015-01-19,633.3607177734375,622.0509643554688,622.0509643554688,599.8831787109375,0.027278079536751425,-0.01410027150165465,0.0029516807889035843,-0.016129488824000355,0.02205971806473204,0.011704906073781744,-0.0058008637947922345,0.00218430870895791,0.0,0.010787591128997385,0.0,-0.0014880955127019556,-0.029875261433829077,-0.021930703493970232,-0.02301797328642374,64.65868306299902,13.572265625,16.739013671875,16.086972844793,622.0509643554688
2015-01-20,630.6464233398438,633.3607177734375,612.0980834960938,604.4072265625,0.018018088495900617,0.027278079536751425,-0.01410027150165465,0.0029516807889035843,0.02509991932453255,0.048612709010470406,0.03825789701951973,0.020752127150945973,0.02205971806473204,0.0,0.010787591128997385,0.0,-0.0014880955127019556,-0.029875261433829077,-0.021930703493970232,64.65868306299902,33.4775390625,16.738559570312532,16.086972844793,633.3607177734375
2015-01-21,630.1940307617188,630.6464233398438,613.907470703125,617.9791870117188,-0.0042947520110919865,0.018018088495900617,0.027278079536751425,-0.01410027150165465,0.010623385444563666,0.022893650308166768,0.046406439994104494,0.03605162800315403,0.02509991932453255,0.02205971806473204,0.0,-0.009890913974308425,0.0,-0.0014880955127019556,-0.029875261433829077,64.65868306299902,26.23919677734375,12.942235451410852,16.086972844793,630.6464233398438
2015-01-22,630.6464233398438,630.1940307617188,605.3119506835938,625.2176513671875,-0.0007176048263155067,-0.0042947520110919865,0.018018088495900617,0.027278079536751425,0.0,0.006435501496339694,0.01870576635994303,0.042218556045880595,0.010623385444563666,0.02509991932453255,0.02205971806473204,-0.014357748437702716,-0.009890913974308425,0.0,-0.0014880955127019556,64.40005223882207,12.21484375,9.048011927662856,14.859028472504885,630.1940307617188
2015-01-23,635.622802734375,630.6464233398438,622.0509643554688,615.2647705078125,0.0007176048263154873,-0.0007176048263155067,-0.0042947520110919865,0.018018088495900617,0.0064262984455284,0.0014244889510372464,0.007859990447376876,0.020130255310980116,0.0,0.010623385444563666,0.02509991932453255,-0.0064678630074861245,-0.014357748437702716,-0.009890913974308425,0.0,60.793022495616775,5.42877197265625,8.143210631360944,14.309685075989437,630.6464233398438
2015-01-26,630.6464233398438,635.622802734375,633.3607177734375,622.0509643554688,0.007859947808234924,0.0007176048263154873,-0.0007176048263155067,-0.0042947520110919865,0.010702920578211006,0.009269185937220554,0.004267376442729348,0.01070287793906896,0.0064262984455284,0.0,0.010623385444563666,-0.006506082187302646,-0.0064678630074861245,-0.014357748437702716,-0.009890913974308425,68.03654880875082,20.3580322265625,10.875727406939632,14.310978884034009,635.622802734375
2015-01-27,638.7894897460938,630.6464233398438,630.6464233398438,612.0980834960938,-0.007859947808234923,0.007859947808234924,0.0007176048263154873,-0.0007176048263155067,0.0028429301308342454,0.010702963217353215,0.00926922857636247,0.004267419081871393,0.010702920578211006,0.0064262984455284,0.0,-0.0186787039745442,-0.006506082187302646,-0.0064678630074861245,-0.014357748437702716,63.18183072550156,8.595458984375,13.572017718934944,14.37560748373178,630.6464233398438
2015-01-28,632.4560546875,638.7894897460938,630.1940307617188,613.907470703125,0.01282960095396484,-0.007859947808234923,0.007859947808234924,0.0007176048263154873,0.00851068966790861,0.007798466707065592,0.015658499793584586,0.014224765152593995,0.0028429301308342454,0.010702920578211006,0.0064262984455284,-0.007147993265287284,-0.0186787039745442,-0.006506082187302646,-0.0064678630074861245,61.057664242098745,26.69140625,9.95281074675222,14.052464077315156,638.7894897460938
2015-01-29,630.1940307617188,632.4560546875,630.6464233398438,605.3119506835938,-0.009964223651198147,0.01282960095396484,-0.007859947808234923,0.007859947808234924,0.0014164308317135062,0.0063900697070046015,0.0056778467461614975,0.01353787983268061,0.00851068966790861,0.0028429301308342454,0.010702920578211006,-0.014994925728076631,-0.007147993265287284,-0.0186787039745442,-0.006506082187302646,53.88351485699691,18.548583984375,10.405214061382367,13.955521080482592,632.4560546875
2015-01-30,621.1460571289062,630.1940307617188,635.622802734375,622.0509643554688,-0.0035829821290820907,-0.009964223651198147,0.01282960095396484,-0.007859947808234923,0.0028449521322313448,-0.0021284482499584743,0.0028451906253328034,0.0021329676644897327,0.0014164308317135062,0.00851068966790861,0.0028429301308342454,-0.018024689658843754,-0.014994925728076631,-0.007147993265287284,-0.0186787039745442,58.73024371057398,24.882080078125,13.155789461936251,13.570332954296305,630.1940307617188
2015-02-02,627.0272216796875,621.1460571289062,630.6464233398438,633.3607177734375,-0.014461506359907388,-0.0035829821290820907,-0.009964223651198147,0.01282960095396484,0.0,-0.0035675482683480584,-0.008540948650537818,-0.003567309775246566,0.0028449521322313448,0.0014164308317135062,0.00851068966790861,-0.029685790478384797,-0.018024689658843754,-0.014994925728076631,-0.007147993265287284,49.484470840229775,-0.9049072265625,18.512253426199777,13.858578024511871,621.1460571289062
2015-02-03,632.4560546875,627.0272216796875,638.7894897460938,630.6464233398438,0.00942370450357678,-0.014461506359907388,-0.0035829821290820907,-0.009964223651198147,0.006505263273448035,-0.007893903077032145,-0.011461451345380241,-0.01643485172756992,0.0,0.0028449521322313448,0.0014164308317135062,-0.007278052504853025,-0.029685790478384797,-0.018024689658843754,-0.014994925728076631,58.91896977091353,-6.33349609375,8.595611264007289,13.366750001584316,627.0272216796875
2015-02-04,635.622802734375,632.4560546875,632.4560546875,630.1940307617188,0.008620783985412833,0.00942370450357678,-0.014461506359907388,-0.0035829821290820907,0.003582949013949707,0.013684085941959499,-0.0007150804085206318,-0.004282628676868674,0.006505263273448035,0.0,0.0028449521322313448,-0.009376195628555446,-0.007278052504853025,-0.029685790478384797,-0.018024689658843754,60.6219373239289,1.80963134765625,8.143211004560158,12.494263484663984,632.4560546875
2015-02-05,638.7894897460938,635.622802734375,630.1940307617188,630.6464233398438,0.00499457050546833,0.008620783985412833,0.00942370450357678,-0.014461506359907388,0.020737246506912506,0.014255320436099376,0.024356457364108894,0.009957291013628846,0.003582949013949707,0.006505263273448035,0.0,0.0,-0.009376195628555446,-0.007278052504853025,-0.029685790478384797,68.50844337108718,5.42877197265625,13.119616568894571,12.1388059223021,635.622802734375
2015-02-06,613.907470703125,638.7894897460938,621.1460571289062,635.622802734375,0.004969653145729864,0.00499457050546833,0.008620783985412833,0.00942370450357678,0.014941579998199141,0.022857954936438843,0.016376028865625742,0.0264771657936354,0.020737246506912506,0.003582949013949707,0.006505263273448035,0.0,0.0,-0.009376195628555446,-0.007278052504853025,62.25161184257552,8.14306640625,9.500410258263514,11.62176282132985,638.7894897460938
2015-02-09,623.8603515625,613.907470703125,627.0272216796875,630.6464233398438,-0.03973074547387046,0.004969653145729864,0.00499457050546833,0.008620783985412833,0.0057845425215296365,-0.005751261196186617,0.0021651137420531305,-0.004316812328760086,0.014941579998199141,0.020737246506912506,0.003582949013949707,-0.038437843461094384,0.0,0.0,-0.009376195628555446,38.12142959367434,-21.71533203125,38.454033870598664,13.172868128493146,613.907470703125
2015-02-10,629.2891845703125,623.8603515625,632.4560546875,638.7894897460938,0.016082330140243108,-0.03973074547387046,0.004969653145729864,0.00499457050546833,0.030547829850097647,0.012252517710826439,0.0007167139931102888,0.008633088931349942,0.0057845425215296365,0.014941579998199141,0.020737246506912506,-0.004441161999967825,-0.038437843461094384,0.0,0.0,46.192834997853005,-6.78607177734375,21.715226160261068,13.799510321982448,623.8603515625
2015-02-11,636.0751953125,629.2891845703125,635.622802734375,632.4560546875,0.008664356189894364,0.016082330140243108,-0.03973074547387046,0.004969653145729864,0.010810916104215676,0.02983128284299904,0.01153597070372772,1.669860115094561e-07,0.030547829850097647,0.0057845425215296365,0.014941579998199141,-0.004357305368955701,-0.004441161999967825,-0.038437843461094384,0.0,49.51920426278528,-9.50030517578125,9.500411844699215,13.831824601770759,629.2891845703125
2015-02-12,637.8848266601562,636.0751953125,638.7894897460938,630.1940307617188,0.010725884034303043,0.008664356189894364,0.016082330140243108,-0.03973074547387046,0.01425540890472177,0.023631608120412997,0.0426519748591962,0.024356662719925,0.010810916104215676,0.030547829850097647,0.0057845425215296365,0.0,-0.004357305368955701,-0.004441161999967825,-0.038437843461094384,52.70269859646244,3.619140625,9.952814701780312,13.961082035372142,636.0751953125
2015-02-13,630.1940307617188,637.8848266601562,613.907470703125,621.1460571289062,0.0028409565976599293,0.010725884034303043,0.008664356189894364,0.016082330140243108,0.007077170374085299,0.01778777890832323,0.02716397812401468,0.04618434486279776,0.01425540890472177,0.010810916104215676,0.030547829850097647,-0.0007104796035985629,0.0,-0.004357305368955701,-0.004441161999967825,51.16280675024677,7.6907958984375,5.428836037926658,13.572018366156929,637.8848266601562
2015-02-16,631.0987548828125,630.1940307617188,623.8603515625,627.0272216796875,-0.012129987268510282,0.0028409565976599293,0.010725884034303043,0.008664356189894364,0.004261370084967894,0.0021284374587243293,0.012839045992962542,0.022215245208653703,0.007077170374085299,0.01425540890472177,0.010810916104215676,-0.012894161453014532,-0.0007104796035985629,0.0,-0.004357305368955701,49.77375869466214,9.0479736328125,10.857614313195427,13.378132408604106,630.1940307617188
2015-02-17,636.980224609375,631.0987548828125,629.2891845703125,632.4560546875,0.0014345983526688755,-0.012129987268510282,0.0028409565976599293,0.010725884034303043,0.004291852081541084,-0.0028511575538304745,-0.004984090180074061,0.00572651835416402,0.004261370084967894,0.007077170374085299,0.01425540890472177,-0.006472514505617479,-0.012894161453014532,-0.0007104796035985629,0.0,45.853682935160094,4.071533203125,6.786008117019492,13.151932220766055,631.0987548828125
2015-02-18,640.146728515625,636.980224609375,636.0751953125,635.622802734375,0.009276254864439872,0.0014345983526688755,-0.012129987268510282,0.0028409565976599293,0.014214880433718494,0.015647957837132558,0.008504948201760915,0.006372015575517485,0.004291852081541084,0.004261370084967894,0.007077170374085299,0.0,-0.006472514505617479,-0.012894161453014532,-0.0007104796035985629,52.45106727439626,4.524169921875,9.953076275912167,13.11963666466104,636.980224609375
2015-02-19,640.146728515625,640.146728515625,637.8848266601562,638.7894897460938,0.004958802861565323,0.009276254864439872,0.0014345983526688755,-0.012129987268510282,0.009229742482802509,0.0128019803225912,0.014235057726005107,0.007092048090633738,0.014214880433718494,0.004291852081541084,0.004261370084967894,-0.0014275519911855572,0.0,-0.006472514505617479,-0.012894161453014532,55.33975813661057,4.52392578125,6.786007722780482,12.664652254721343,640.146728515625
2015-02-20,643.3135375976562,640.146728515625,630.1940307617188,613.907470703125,0.0,0.004958802861565323,0.009276254864439872,0.0014345983526688755,0.0,0.013461060502565342,0.01703329834235401,0.01846637574576795,0.009229742482802509,0.014214880433718494,0.004291852081541084,-0.01488861249375075,-0.0014275519911855572,0.0,-0.006472514505617479,61.29025940537611,1.35723876953125,9.50041081189272,12.020949210842266,640.146728515625
2015-02-23,646.0280151367188,643.3135375976562,631.0987548828125,623.8603515625,0.004934808801240288,0.0,0.004958802861565323,0.009276254864439872,0.0003505696793136148,0.003863051071846134,0.017324111574411483,0.020896349414200193,0.0,0.009229742482802509,0.014214880433718494,-0.007743790896903177,-0.01488861249375075,-0.0014275519911855572,0.0,59.99995502859057,29.40606689453125,5.20261141620108,11.778592078856109,643.3135375976562
2015-02-24,647.38525390625,646.0280151367188,636.980224609375,629.2891845703125,0.0042106477431745806,0.004934808801240288,0.0,0.004958802861565323,0.004900254817840171,0.004198861753180855,0.007711343145713425,0.02117240364827874,0.0003505696793136148,0.0,0.009229742482802509,-0.007749246246232815,-0.007743790896903177,-0.01488861249375075,-0.0014275519911855572,58.620665592005636,22.16766357421875,8.143210274832654,11.778592026732715,646.0280151367188
2015-02-25,648.2900390625,647.38525390625,640.146728515625,636.0751953125,0.002098693898046078,0.0042106477431745806,0.004934808801240288,0.0,0.007673563987838094,0.009776671425741935,0.00907527836108268,0.01258775975361523,0.004900254817840171,0.0003505696793136148,0.0,-0.005617992304223373,-0.007749246246232815,-0.007743790896903177,-0.01488861249375075,57.64708403237301,18.0960693359375,8.595611337679088,11.455448795931611,647.38525390625
2015-02-26,644.6709594726562,648.2900390625,640.146728515625,637.8848266601562,0.0013966235340437888,0.002098693898046078,0.0042106477431745806,0.004934808801240288,0.008385793376273964,0.006282718441817884,0.008385825879721837,0.007684432815062516,0.007673563987838094,0.004900254817840171,0.0003505696793136148,-0.004924385610678241,-0.005617992304223373,-0.007749246246232815,-0.007743790896903177,56.363721102891816,12.21484375,8.59561112504366,11.390820286415906,648.2900390625
2015-02-27,645.1231689453125,644.6709594726562,643.3135375976562,630.1940307617188,-0.005598141081629427,0.0013966235340437888,0.002098693898046078,0.0042106477431745806,0.007662872745569097,0.0111656973405626,0.009062622406106606,0.011165729844010687,0.008385793376273964,0.007673563987838094,0.004900254817840171,-0.004907125164100507,-0.004924385610678241,-0.005617992304223373,-0.007749246246232815,78.81380833745888,6.7861328125,8.14321211965455,9.225761589919898,644.6709594726562
2015-03-02,631.5511474609375,645.1231689453125,646.0280151367188,631.0987548828125,0.0007012118930020627,-0.005598141081629427,0.0013966235340437888,0.002098693898046078,0.014700999795294876,0.0062736872549265695,0.009776511849920061,0.007673436915464255,0.007662872745569097,0.008385793376273964,0.007673563987838094,-0.000705467401392371,-0.004907125164100507,-0.004924385610678241,-0.005617992304223373,74.2269518145352,14.92913818359375,9.952811863111378,8.385589140123491,645.1231689453125
2015-03-03,638.7894897460938,631.5511474609375,647.38525390625,636.980224609375,-0.021262326055684462,0.0007012118930020627,-0.005598141081629427,0.0013966235340437888,0.0028011222797115517,0.008427007758118952,-3.047822493661781e-07,0.0035025198127443175,0.014700999795294876,0.007662872745569097,0.008385793376273964,-0.027009459907491404,-0.000705467401392371,-0.004907125164100507,-0.004924385610678241,52.173887539741195,0.452392578125,19.000822488079734,9.064189900364957,631.5511474609375
2015-03-04,643.3135375976562,638.7894897460938,648.2900390625,640.146728515625,0.011396030969413056,-0.021262326055684462,0.0007012118930020627,-0.005598141081629427,0.004966310313917164,-0.009158322051170351,-0.003532436572762898,-0.011959749113131371,0.0028011222797115517,0.014700999795294876,0.007662872745569097,-0.012884931303860288,-0.027009459907491404,-0.000705467401392371,-0.004907125164100507,52.586121672340454,1.80926513671875,11.31001221221834,9.16113257968196,638.7894897460938
2015-03-05,638.3372802734375,643.3135375976562,644.6709594726562,640.146728515625,0.007057259099634212,0.011396030969413056,-0.021262326055684462,0.0007012118930020627,0.0063313612835607545,0.014124595393266406,-3.6971821177460597e-08,0.005625848506586298,0.004966310313917164,0.0028011222797115517,0.014700999795294876,-0.005661727792000332,-0.012884931303860288,-0.027009459907491404,-0.000705467401392371,54.917978400352105,3.16680908203125,7.690808817974812,9.322702063971112,643.3135375976562
2015-03-06,624.76513671875,638.3372802734375,645.1231689453125,643.3135375976562,-0.0077654260603000095,0.007057259099634212,0.011396030969413056,-0.021262326055684462,0.0020986366569212054,0.009831772315842759,0.017625006425548265,0.0035003740604608027,0.0063313612835607545,0.004966310313917164,0.0028011222797115517,-0.014104606181542047,-0.005661727792000332,-0.012884931303860288,-0.027009459907491404,57.75873198270758,-1.8094482421875,10.405214348893765,9.290387780806709,638.3372802734375
2015-03-09,615.2647705078125,624.76513671875,631.5511474609375,646.0280151367188,-0.021490998260572092,-0.0077654260603000095,0.007057259099634212,0.011396030969413056,0.0035549273129237015,-0.013394830817899732,-0.005661695158978179,0.0021315389507274465,0.0020986366569212054,0.0063313612835607545,0.004966310313917164,-0.01796670679245474,-0.014104606181542047,-0.005661727792000332,-0.012884931303860288,45.138858959920995,-18.54840087890625,14.476944621622692,9.839740388278367,624.76513671875
2015-03-10,628.8367309570312,615.2647705078125,638.7894897460938,647.38525390625,-0.015323101553142293,-0.021490998260572092,-0.0077654260603000095,0.007057259099634212,0.007979730409643865,-0.014347375282089497,-0.03129713341291287,-0.02356399775399139,0.0035549273129237015,0.0020986366569212054,0.0063313612835607545,-0.010985097649329697,-0.01796670679245474,-0.014104606181542047,-0.005661727792000332,34.21022266326065,-30.76324462890625,11.762414730296427,9.968978849305813,615.2647705078125
