Date,Close,lag_1,lag_5,lag_10,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TrueRange,ATR,ParabolicSAR
2015-01-02,366.0472717285156,366.0472717285156,366.0472717285156,366.0472717285156,0.0,0.0,0.0,0.0,0.0076972929260511105,0.010249968618611731,0.004497306750545616,-0.005164724381811369,0.0076972929260511105,0.0076972929260511105,0.0076972929260511105,-0.0017185563691974398,-0.0017185563691974398,-0.0017185563691974398,-0.0017185563691974398,56.5350005275181,1.095458984375,3.4429367324888176,5.743455779900732,366.0472717285156
2015-01-05,359.7873840332031,366.0472717285156,366.0472717285156,366.0472717285156,0.0,0.0,0.0,0.0,0.008534295229053157,0.010249968618611731,0.004497306750545616,-0.005164724381811369,0.0076972929260511105,0.0076972929260511105,0.0076972929260511105,-0.0017328351714497746,-0.0017185563691974398,-0.0017185563691974398,-0.0017185563691974398,56.5350005275181,1.095458984375,3.762206973740149,5.743455779900732,366.0472717285156
2015-01-06,359.94384765625,359.7873840332031,366.0472717285156,366.0472717285156,-0.01724922571984779,0.0,0.0,0.0,0.0004274678621200101,0.0027816333609867933,0.004497306750545616,-0.005164724381811369,0.008534295229053157,0.0076972929260511105,0.0076972929260511105,-0.021722044642004584,-0.0017328351714497746,-0.0017185563691974398,-0.0017185563691974398,56.5350005275181,1.095458984375,8.022064927532824,5.743455779900732,359.7873840332031
2015-01-07,364.3258056640625,359.94384765625,366.0472717285156,366.0472717285156,0.00043478348200735265,-0.01724922571984779,0.0,0.0,0.004757820904375196,-0.00923456327023681,-0.006880397771369992,-0.005164724381811369,0.0004274678621200101,0.008534295229053157,0.0076972929260511105,-0.014190829065592155,-0.021722044642004584,-0.0017328351714497746,-0.0017185563691974398,56.5350005275181,1.095458984375,6.807643192293824,5.743455779900732,359.94384765625
2015-01-08,361.9783325195313,364.3258056640625,366.0472717285156,366.0472717285156,0.012100497254101283,0.00043478348200735265,-0.01724922571984779,0.0,0.01973820949113022,0.00927842263570708,-0.004713961538904796,-0.0023597960400379477,0.004757820904375196,0.0004274678621200101,0.008534295229053157,-0.006593430479831845,-0.014190829065592155,-0.021722044642004584,-0.0017328351714497746,56.5350005275181,1.095458984375,9.468093673571218,5.743455779900732,364.3258056640625
2015-01-09,363.8562316894531,361.9783325195313,366.0472717285156,366.0472717285156,-0.006464182689698273,0.012100497254101283,0.00043478348200735265,-0.01724922571984779,0.011783746422062145,0.02807956245847283,0.01761977560304982,0.0036273914284379225,0.01973820949113022,0.004757820904375196,0.0004274678621200101,-0.006920469335527393,-0.006593430479831845,-0.014190829065592155,-0.021722044642004584,56.5350005275181,1.095458984375,6.807643471790243,5.743455779900732,361.9783325195313
2015-01-12,362.604248046875,363.8562316894531,359.7873840332031,366.0472717285156,0.005174466614290804,-0.006464182689698273,0.012100497254101283,0.00043478348200735265,0.006653112047803943,0.007514620520697628,0.02381043655710822,0.01335064970168512,0.011783746422062145,0.01973820949113022,0.004757820904375196,-0.0051813455991988715,-0.006920469335527393,-0.006593430479831845,-0.014190829065592155,56.5350005275181,1.095458984375,4.303675858692429,5.743455779900732,363.8562316894531
2015-01-13,361.43060302734375,362.604248046875,359.94384765625,366.0472717285156,-0.003446807960005467,0.005174466614290804,-0.006464182689698273,0.012100497254101283,0.008592963722832038,0.006653110848038845,0.007514619320932761,0.02381043535734324,0.006653112047803943,0.011783746422062145,0.01973820949113022,-0.01040995679055073,-0.0051813455991988715,-0.006920469335527393,-0.006593430479831845,56.5350005275181,1.095458984375,6.885871813809047,5.743455779900732,362.604248046875
2015-01-14,365.9689331054688,361.43060302734375,364.3258056640625,366.0472717285156,-0.0032419600955314997,-0.003446807960005467,0.005174466614290804,-0.006464182689698273,0.014289063152080917,0.003661296387950669,0.0017214435131576976,0.0025829519860513673,0.008592963722832038,0.006653112047803943,0.011783746422062145,-0.00021809203630261665,-0.01040995679055073,-0.0051813455991988715,-0.006920469335527393,56.5350005275181,1.095458984375,5.242670457407712,5.743455779900732,361.43060302734375
2015-01-15,367.1427307128906,365.9689331054688,361.9783325195313,366.0472717285156,0.012478393898445178,-0.0032419600955314997,-0.003446807960005467,0.005174466614290804,0.005789685244614937,0.019648414388249973,0.00902064762411973,0.007080794749326671,0.014289063152080917,0.008592963722832038,0.006653112047803943,-0.012769341037656876,-0.00021809203630261665,-0.01040995679055073,-0.0051813455991988715,56.5350005275181,1.095458984375,6.729388446137079,5.743455779900732,365.9689331054688
