Date,Close,High,Low,Open,Volume
2015-01-02,835.7445068359375,847.1151803983312,828.6378358594413,847.1151803983312,1370969
2015-01-05,824.3739624023438,844.7430969236291,821.5312935664737,832.1913017009867,1948955
2015-01-06,813.0033569335938,826.5060350644839,805.1860169630785,826.5060350644839,2518362
2015-01-07,810.1605224609375,819.3991950854921,807.3178539610747,817.2671937105949,3942190
2015-01-08,826.505859375,835.033864802773,814.8793557186323,815.1351854713026,2276601
2015-01-09,836.4552001953125,850.6685425945532,822.2418577960718,822.9525249160339,3191972
2015-01-12,842.1405639648438,850.6685696758801,834.3232253963937,838.5872282519118,1699328
2015-01-13,849.2471313476562,858.48580306943,837.1657914037984,837.8764584593195,2189822
2015-01-14,843.5618286132812,852.800500704244,835.0338236062388,842.1404944454409,2618261
2015-01-15,852.8006591796875,853.966163824064,831.4806427001953,845.6939870198568,3772689
2015-01-16,867.7245483398438,869.8565496871161,845.6938677513629,847.1152019828778,2691012
2015-01-19,872.6992797851562,879.8059514446445,862.2169390874111,865.592608125668,1778187
2015-01-20,878.3845825195312,886.2019210371,871.2779111399234,876.2525811056489,2593536
2015-01-21,921.0247802734375,926.7101184232736,881.2274132245852,883.3594150307738,6812624
2015-01-22,936.6593017578125,938.7913032033917,892.0081160463878,924.5779602328635,5361650
2015-01-23,958.6902465820312,959.4009139256799,935.9488915852744,938.0808936162204,3299239
2015-01-26,956.5580444335938,959.6565429935118,947.3193708989454,955.8473772386208,1916776
2015-01-27,938.7914428710938,957.9794587359836,930.9741030742867,957.9794587359836,3625060
2015-01-28,952.2939453125,953.0046124358676,937.3699357217818,941.633938461987,2736475
2015-01-29,967.2178955078125,968.6392296672655,944.654215726495,948.029884355196,2703557
2015-01-30,960.1113891601562,979.2994035993304,953.0047171456474,970.0607299804689,2356003
2015-02-02,968.63916015625,972.19249529989,957.2684876966022,967.928493127522,4950190
2015-02-03,964.3755493164062,974.324891755927,958.4912031104152,968.6395532190579,3892320
2015-02-04,973.6139526367188,976.4566211115705,948.0299363630531,967.2179485683024,3210599
2015-02-05,965.0860595703125,977.1674019949777,955.1367187500001,970.0607299804689,3071672
2015-02-06,977.1673583984375,981.4313614169034,953.0046746271307,965.0860165127841,3274008
2015-02-09,970.7713623046875,974.32469818428,958.6900203140727,972.903363832443,2023087
2015-02-10,983.5632934570312,991.3806317720798,963.6646141096346,969.3499510660337,2926576
2015-02-11,975.0352172851562,981.4312208970852,966.5072124692512,979.2992196931089,2984833
2015-02-12,977.1673583984375,980.0100270774149,962.2433478338069,977.1673583984375,2345268
2015-02-13,967.9287719726562,983.5634511087785,963.6647685718957,980.7207821749381,3607285
2015-02-16,972.9033203125,976.4566560331446,964.3753145829528,967.9286503035975,1147661
2015-02-17,975.0352172851562,980.009886761101,963.6645441972828,967.9285466052354,1759865
2015-02-18,980.0098876953125,984.2738901073297,975.0352182146256,978.5885535579733,1675403
2015-02-19,993.5130004882812,996.3556700175753,975.7463159301933,980.0103202241344,1974323
2015-02-20,988.5379638671875,992.8019665869597,980.009958427643,990.6699652270736,1929607
2015-02-23,1004.1725463867188,1005.5938804934232,990.6698723730261,992.0912064797307,2530438
2015-02-24,1002.7512817382812,1011.989954071802,997.0659449176532,1006.3046172511739,1718835
2015-02-25,1004.1725463867188,1008.4365487068322,998.4872099599008,999.9085440666053,2039652
2015-02-26,992.0911865234375,1001.86285831047,975.7458446251287,1000.6191909921204,2612362
2015-02-27,1009.1473388671875,1021.9393473880391,984.9846561055788,984.9846561055788,3278070
2015-03-02,1011.9901123046875,1018.0307836211131,1004.1727729540194,1016.2541155868703,1857436
2015-03-03,1004.8834228515625,1018.3860996791295,1001.7849242634007,1013.4114292689733,3140645
2015-03-04,1016.9649047851562,1016.9649047851562,988.5382128274999,1002.0408915073867,3477549
2015-03-05,1033.309814453125,1035.441815445807,1014.1218055189886,1017.6751405067916,2912786
2015-03-06,1030.46728515625,1034.020620622306,1021.9392800377155,1032.5992864358836,2745032
2015-03-09,1031.1778564453125,1035.441858608422,1021.2285180647237,1028.3351883365729,2003321
2015-03-10,1025.492919921875,1039.7062660053384,1018.1602595354937,1029.756923746914,3118147
2015-03-11,1031.1778564453125,1038.9951937443466,1028.3351883365729,1028.3351883365729,2488950
2015-03-12,1029.0460205078125,1041.8380290500365,1025.4926848016391,1034.7313576376898,2642094
2015-03-13,1033.309814453125,1042.093648132813,1025.4924774799583,1031.1778134604433,2415248
2015-03-16,1052.498046875,1055.3407154688555,1037.0766044538784,1038.2847039057226,1736735
2015-03-17,1049.6553955078125,1061.7367372299743,1047.523394027431,1056.7620671090842,3602307
2015-03-18,1067.4219970703125,1068.84333128745,1043.9699824875427,1051.0766535732305,2092571
2015-03-19,1061.0260009765625,1070.2646734565997,1049.6553271549785,1070.2646734565997,3013330
2015-03-20,1060.315673828125,1068.613443754194,1056.0161017102387,1061.7370085115408,4238490
2015-03-23,1059.604736328125,1060.3154034886402,1050.3660632414278,1057.4727348465794,2325443
2015-03-24,1071.6861572265625,1076.6608277176672,1055.3408113272183,1056.0514785402333,2464096
2015-03-25,1064.5794677734375,1078.3770992500442,1061.0261317661832,1073.1074741908483,2693250
2015-03-26,1051.0767822265625,1067.4221277243387,1008.0373472012,1062.4474573554503,3662274
2015-03-27,1041.12744140625,1055.340785316233,990.2579147829132,1053.9194509252347,3824848
2015-03-30,1051.7874755859375,1066.202690285817,1038.2847985344965,1051.076808372704,2354789
2015-03-31,1031.1778564453125,1054.6298683424147,1024.7818532006484,1053.2085342880448,3504528
2015-04-01,1025.492919921875,1050.3662755679359,1020.5182487926629,1031.1782583552604,2749309
2015-04-02,1045.1436767578125,1066.2503387536178,1034.9542537253546,1034.9542537253546,2640163
2015-04-07,1050.23828125,1068.4336776680527,1042.2323068260569,1047.3270178231114,2830397
2015-04-08,1041.504638671875,1053.1496940308896,1041.504638671875,1044.4159025116287,3341704
2015-04-09,1066.978271484375,1080.8067756850592,1045.8716071780675,1051.694135262566,2895575
2015-04-10,1070.6171875,1073.528451096193,1056.7886854180829,1068.4337398028551,1845139
2015-04-13,1050.23828125,1066.2502300978863,1042.2323068260569,1057.516439817221,1289269
2015-04-14,1037.1375732421875,1050.2382583778783,1030.587230674342,1045.1435474917762,2731204
2015-04-15,1038.5936279296875,1042.9605247534985,1034.2267311058768,1041.5048924788948,2151936
2015-04-16,997.10791015625,1040.776869725137,995.6522781706204,1040.0490537323221,6011189
2015-04-17,986.1904907226562,1018.5782965065368,984.0070431417205,1002.2024396495186,4882542
2015-04-20,1000.019287109375,1007.2974478598071,992.0133102838996,993.4689424339861,2709639
2015-04-21,1025.4927978515625,1033.498774271979,1004.3861327431911,1005.8417648196304,4146583
2015-04-22,1016.7588500976562,1037.1376960552327,1002.3844855382943,1032.770800492895,2940999
2015-04-23,1020.39794921875,1031.3151883330734,1010.2085260453816,1021.1257651597049,2650610
2015-04-24,989.8295288085938,1042.2322685690488,988.373897148581,1025.4925044789034,3723530
2015-04-27,985.4628295898438,998.563517132397,976.0012219202218,994.1966212848793,3008110
2015-04-28,970.9066772460938,989.1020797432095,963.6285162472475,989.1020797432095,2167563
2015-04-29,963.6284790039062,983.2795129412972,959.9893986451302,975.2735361519898,3011582
2015-04-30,960.7169799804688,969.5890130819471,954.1666369351474,962.9004276622426,3378716
2015-05-01,973.0899658203125,976.0012297419888,947.3070491760768,957.0780142510927,2222280
2015-05-05,949.0719604492188,994.9243634463819,949.0719604492188,988.3740201610728,3047889
2015-05-06,938.1549682617188,956.3503710596574,935.971519925966,946.1609454928117,2712320
