Date,SP_500,VN_30,VN_Index,VN_Index_volum,XAU_USD,XAU_USD_volum,USD_VND,USD_VND_volum,Gold,Gold_volum,Oil,Oil_volum,Bitcoin,Bitcoin_volum,FPT
2022-09-13,3932.69,1272.48,1248.4,-0.1,1701.55,-1.31,23553.0,0.14,1705.0,432.0,93.16999816894531,27762.0,20296.70703125,51091116622.0,71988.0
2022-09-14,3946.01,1260.88,1240.77,-0.61,1695.8,-0.34,23590.0,0.16,1696.5,532.0,94.0999984741211,30880.0,20241.08984375,37872380889.0,71477.0
2022-09-15,3901.35,1262.82,1245.66,0.39,1663.74,-1.89,23620.0,0.13,1665.4000244140625,1125.0,90.83999633789062,29483.0,19701.2109375,36389011503.0,71222.0
2022-09-16,3873.33,1252.78,1234.03,-0.93,1674.94,0.67,23650.0,0.13,1671.699951171875,464.0,91.3499984741211,20652.0,19772.583984375,30123362273.0,70201.0
2022-09-17,3882.1833333333334,1245.1466666666668,1224.4966666666667,-1.3933333333333333,1675.22,0.4633333333333334,23656.666666666668,0.11333333333333334,1669.8666178385417,502.6666666666667,91.56666564941406,19643.666666666668,20127.576171875,24957448100.0,70371.33333333333
2022-09-18,3891.0366666666664,1237.5133333333333,1214.9633333333334,-1.8566666666666665,1675.5,0.2566666666666667,23663.333333333332,0.09666666666666668,1668.0332845052083,541.3333333333334,91.78333282470703,18635.333333333332,19419.505859375,31254779144.0,70541.66666666667
2022-09-19,3899.89,1229.88,1205.43,-2.32,1675.78,0.05,23670.0,0.08,1666.199951171875,580.0,92.0,17627.0,19544.12890625,40177002624.0,70712.0
2022-09-20,3855.93,1241.07,1218.93,1.12,1663.11,-0.76,23670.0,0.0,1659.699951171875,2830.0,90.62000274658203,24688.0,18890.7890625,36791346508.0,70967.0
2022-09-21,3789.93,1228.2,1210.55,-0.69,1673.74,0.64,23690.0,0.08,1664.5999755859375,2337.0,89.83000183105469,27621.0,18547.400390625,46363793975.0,70031.0
2022-09-22,3757.99,1228.94,1214.7,0.34,1670.53,-0.19,23700.0,0.04,1670.800048828125,973.0,90.45999908447266,22375.0,19413.55078125,41135767926.0,70541.0
2022-09-23,3693.23,1215.41,1203.28,-0.94,1643.09,-1.64,23700.0,0.0,1645.300048828125,1224.0,86.1500015258789,18951.0,19297.638671875,38896078052.0,70116.0
2022-09-24,3680.5,1206.0133333333333,1193.6366666666665,-1.4266666666666665,1635.9166666666665,-1.53,23705.0,0.02,1637.9667154947917,1217.6666666666667,85.45333353678386,17312.0,18937.01171875,26149643168.0,69860.66666666667
2022-09-25,3667.77,1196.6166666666668,1183.9933333333333,-1.913333333333333,1628.7433333333333,-1.42,23710.0,0.04,1630.6333821614583,1211.3333333333333,84.7566655476888,15673.0,18802.09765625,23359966112.0,69605.33333333333
2022-09-26,3655.04,1187.22,1174.35,-2.4,1621.57,-1.31,23715.0,0.06,1623.300048828125,1205.0,84.05999755859375,14034.0,19222.671875,44148798321.0,69350.0
2022-09-27,3647.29,1182.46,1166.54,-0.67,1628.8,0.45,23730.0,0.06,1626.699951171875,888.0,86.2699966430664,10008.0,19110.546875,58571439619.0,68499.0
2022-09-28,3719.04,1160.66,1143.62,-1.96,1659.44,1.88,23730.0,0.0,1660.4000244140625,18311.0,89.31999969482422,9937.0,19426.720703125,53071298734.0,66372.0
2022-09-29,3640.47,1147.44,1126.07,-1.53,1660.29,0.05,23820.0,0.38,1658.5,6028.0,88.48999786376953,7456.0,19573.05078125,41037843771.0,65521.0
2022-09-30,3585.62,1152.01,1132.11,0.54,1659.67,-0.04,23855.0,0.15,1662.4000244140625,548.0,87.95999908447266,33026.0,19431.7890625,43975248085.0,68499.0
2022-10-01,3616.5566666666664,1135.34,1116.8866666666665,-0.9833333333333334,1672.8533333333335,0.7666666666666666,23863.333333333332,0.13333333333333333,1672.5666910807292,502.0,88.25999959309895,34767.666666666664,19312.095703125,18719537670.0,75785.0
2022-10-02,3647.4933333333333,1118.67,1101.6633333333334,-2.506666666666667,1686.0366666666666,1.5733333333333333,23871.666666666668,0.11666666666666667,1682.7333577473958,456.0,88.56000010172527,36509.333333333336,19044.107421875,20765955327.0,75785.0
2022-10-03,3678.43,1102.0,1086.44,-4.03,1699.22,2.38,23880.0,0.1,1692.9000244140625,410.0,88.86000061035156,38251.0,19623.580078125,30484729489.0,77927.0
2022-10-04,3790.93,1097.72,1078.14,-0.76,1726.24,1.59,23875.0,-0.02,1721.0999755859375,291.0,91.80000305175781,38971.0,20336.84375,35887278685.0,73450.5
2022-10-05,3783.28,1117.38,1104.26,2.42,1715.81,-0.6,23865.0,-0.04,1711.4000244140625,418.0,93.37000274658203,39563.0,20160.716796875,33223790572.0,68974.0
2022-10-06,3744.52,1081.36,1074.52,-2.69,1710.85,-0.29,23870.0,0.02,1711.699951171875,133.0,94.41999816894531,26200.0,19955.443359375,34711412966.0,77105.0
2022-10-07,3639.66,1039.54,1035.91,-3.59,1694.52,-0.95,23875.0,0.02,1700.5,179.0,97.91999816894531,36871.0,19546.849609375,29227315390.0,74721.5
2022-10-08,3630.5699999999997,1039.3366666666666,1038.1000000000001,-2.1833333333333336,1685.6666666666667,-1.1566666666666667,23873.333333333332,0.006666666666666666,1689.433349609375,184.33333333333334,97.3433329264323,32813.666666666664,19416.568359375,16437423167.0,72338.0
2022-10-09,3621.48,1039.1333333333334,1040.29,-0.7766666666666668,1676.8133333333333,-1.3633333333333333,23871.666666666668,-0.006666666666666668,1678.36669921875,189.66666666666666,96.76666768391927,28756.333333333332,19446.42578125,16837262532.0,67653.0
