"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"31/05/2023","42,469.0","42,762.0","42,908.0","42,469.0","674.40K","-0.69%"
"30/05/2023","42,762.0","43,055.0","43,348.0","42,664.0","570.80K","-0.34%"
"29/05/2023","42,908.0","42,811.0","43,104.0","42,469.0","552.20K","0.92%"
"26/05/2023","42,518.0","42,957.0","43,445.0","42,469.0","974.30K","-1.25%"
"25/05/2023","43,055.0","43,348.0","43,592.0","42,957.0","383.50K","-0.79%"
"24/05/2023","43,396.0","43,738.0","44,080.0","43,396.0","479.80K","-0.34%"
"23/05/2023","43,543.0","42,762.0","43,543.0","42,762.0","830.10K","1.83%"
"22/05/2023","42,762.0","43,250.0","43,445.0","42,762.0","1.04M","-1.13%"
"19/05/2023","43,250.0","43,885.0","44,324.0","43,250.0","640.10K","-1.12%"
"18/05/2023","43,738.0","44,129.0","44,226.0","43,738.0","625.80K","-0.55%"
"17/05/2023","43,982.0","44,226.0","44,324.0","43,982.0","332.10K","-0.55%"
"16/05/2023","44,226.0","44,422.0","44,861.0","44,129.0","277.60K","-0.44%"
"15/05/2023","44,422.0","44,910.0","45,349.0","44,373.0","600.10K","-1.09%"
"12/05/2023","44,910.0","44,666.0","44,910.0","43,982.0","627.50K","0.66%"
"11/05/2023","44,617.0","44,910.0","45,154.0","44,519.0","469.20K","-0.54%"
"10/05/2023","44,861.0","45,154.0","45,154.0","44,714.0","319.80K","-0.11%"
"09/05/2023","44,910.0","45,251.0","45,251.0","44,861.0","224.10K","0.00%"
"08/05/2023","44,910.0","44,812.0","45,154.0","44,714.0","298.00K","0.22%"
"05/05/2023","44,812.0","44,177.0","45,154.0","44,177.0","309.10K","1.44%"
"04/05/2023","44,177.0","43,836.0","44,666.0","43,836.0","297.70K","0.78%"
"28/04/2023","43,836.0","43,836.0","44,373.0","43,787.0","267.60K","0.11%"
"27/04/2023","43,787.0","44,812.0","45,154.0","43,787.0","556.40K","-2.18%"
"26/04/2023","44,763.0","44,519.0","44,812.0","43,933.0","362.80K","0.55%"
"25/04/2023","44,519.0","45,300.0","45,398.0","44,519.0","277.30K","-1.72%"
"24/04/2023","45,300.0","45,788.0","45,788.0","45,251.0","146.10K","-0.96%"
"21/04/2023","45,740.0","46,179.0","46,179.0","45,349.0","236.50K","-0.32%"
"20/04/2023","45,886.0","45,300.0","46,228.0","45,300.0","220.50K","1.84%"
"19/04/2023","45,056.0","45,984.0","45,984.0","45,056.0","365.60K","-1.81%"
"18/04/2023","45,886.0","46,862.0","46,862.0","45,788.0","235.00K","-0.42%"
"17/04/2023","46,081.0","46,960.0","47,009.0","46,081.0","439.60K","-1.67%"
"14/04/2023","46,862.0","47,350.0","47,399.0","46,862.0","358.60K","-0.83%"
"13/04/2023","47,253.0","47,350.0","47,448.0","47,253.0","222.00K","-0.20%"
"12/04/2023","47,350.0","48,083.0","48,083.0","47,350.0","260.60K","-1.32%"
"11/04/2023","47,985.0","47,546.0","47,985.0","47,399.0","155.60K","0.51%"
"10/04/2023","47,741.0","47,497.0","47,839.0","47,302.0","225.70K","0.83%"
"07/04/2023","47,350.0","47,350.0","47,497.0","47,204.0","192.80K","0.00%"
"06/04/2023","47,350.0","48,229.0","48,229.0","47,350.0","239.00K","-1.12%"
"05/04/2023","47,887.0","48,034.0","48,131.0","47,643.0","182.50K","-0.31%"
"04/04/2023","48,034.0","48,131.0","48,131.0","47,595.0","174.80K","0.41%"
"03/04/2023","47,839.0","47,448.0","47,839.0","47,448.0","275.50K","1.14%"
"31/03/2023","47,302.0","47,350.0","47,497.0","47,253.0","144.10K","0.00%"
"30/03/2023","47,302.0","47,155.0","47,448.0","47,155.0","114.20K","0.31%"
"29/03/2023","47,155.0","47,546.0","47,546.0","47,009.0","193.80K","-0.41%"
"28/03/2023","47,350.0","47,350.0","47,839.0","47,350.0","175.60K","0.00%"
"27/03/2023","47,350.0","47,350.0","47,546.0","47,106.0","278.10K","0.00%"
"24/03/2023","47,350.0","47,741.0","47,839.0","46,862.0","296.60K","-0.82%"
"23/03/2023","47,741.0","47,643.0","47,839.0","47,350.0","199.40K","-0.20%"
"22/03/2023","47,839.0","48,180.0","48,180.0","47,595.0","193.40K","0.00%"
"21/03/2023","47,839.0","47,887.0","48,229.0","47,546.0","211.80K","0.00%"
"20/03/2023","47,839.0","48,815.0","48,815.0","47,741.0","323.90K","-2.00%"
"17/03/2023","48,815.0","47,839.0","48,815.0","47,302.0","844.70K","2.88%"
"16/03/2023","47,448.0","48,083.0","48,131.0","47,350.0","117.40K","-1.42%"
"15/03/2023","48,131.0","48,327.0","48,327.0","47,643.0","338.90K","1.23%"
"14/03/2023","47,546.0","48,131.0","48,229.0","47,546.0","160.20K","-1.62%"
"13/03/2023","48,327.0","47,839.0","48,522.0","47,253.0","489.10K","0.61%"
"10/03/2023","48,034.0","48,034.0","48,034.0","47,448.0","112.40K","-0.51%"
"09/03/2023","48,278.0","47,936.0","48,327.0","47,595.0","222.50K","0.92%"
"08/03/2023","47,839.0","47,155.0","47,839.0","47,009.0","155.60K","1.45%"
"07/03/2023","47,155.0","47,106.0","47,839.0","47,009.0","185.90K","0.63%"
"06/03/2023","46,862.0","47,497.0","47,741.0","46,862.0","180.30K","-0.93%"
"03/03/2023","47,302.0","48,278.0","48,327.0","47,302.0","176.00K","-1.12%"
"02/03/2023","47,839.0","48,278.0","48,278.0","47,839.0","122.20K","-0.91%"
"01/03/2023","48,278.0","47,399.0","48,327.0","47,058.0","243.70K","1.96%"
"28/02/2023","47,350.0","47,106.0","47,839.0","47,058.0","163.90K","0.62%"
"27/02/2023","47,058.0","47,692.0","47,692.0","46,960.0","392.90K","-1.43%"
"24/02/2023","47,741.0","48,620.0","48,620.0","47,741.0","240.20K","-1.41%"
"23/02/2023","48,424.0","48,815.0","48,815.0","47,839.0","463.70K","-0.80%"
"22/02/2023","48,815.0","48,815.0","49,986.0","48,815.0","445.90K","-0.99%"
"21/02/2023","49,303.0","50,182.0","50,182.0","49,205.0","375.40K","-1.37%"
"20/02/2023","49,986.0","49,791.0","49,986.0","49,303.0","569.40K","1.59%"
"17/02/2023","49,205.0","48,913.0","49,986.0","48,766.0","761.50K","0.60%"
"16/02/2023","48,913.0","48,424.0","49,205.0","48,131.0","402.60K","1.42%"
"15/02/2023","48,229.0","47,936.0","48,571.0","47,839.0","162.10K","0.61%"
"14/02/2023","47,936.0","48,034.0","48,229.0","47,643.0","181.30K","1.24%"
"13/02/2023","47,350.0","48,620.0","48,620.0","47,350.0","359.40K","-2.61%"
"10/02/2023","48,620.0","48,424.0","49,010.0","47,887.0","560.40K","0.91%"
"09/02/2023","48,180.0","48,327.0","48,815.0","48,083.0","153.20K","0.20%"
"08/02/2023","48,083.0","48,083.0","48,913.0","47,936.0","481.30K","0.10%"
"07/02/2023","48,034.0","49,205.0","49,694.0","48,034.0","466.70K","-2.77%"
"06/02/2023","49,401.0","48,571.0","49,401.0","48,034.0","593.70K","1.81%"
"03/02/2023","48,522.0","48,815.0","49,303.0","47,936.0","471.60K","-0.50%"
"02/02/2023","48,766.0","49,303.0","49,401.0","47,741.0","414.90K","-0.10%"
"01/02/2023","48,815.0","49,303.0","50,572.0","48,424.0","1.37M","-0.79%"
"31/01/2023","49,205.0","49,303.0","49,303.0","48,424.0","669.20K","-0.20%"
"30/01/2023","49,303.0","49,694.0","50,279.0","49,010.0","636.80K","-0.98%"
"27/01/2023","49,791.0","48,766.0","50,377.0","48,766.0","711.40K","2.20%"
"19/01/2023","48,717.0","47,253.0","48,815.0","47,204.0","1.09M","3.10%"
"18/01/2023","47,253.0","47,546.0","47,790.0","47,058.0","495.30K","-0.41%"
"17/01/2023","47,448.0","47,058.0","47,595.0","47,009.0","442.50K","0.93%"
"16/01/2023","47,009.0","47,741.0","47,936.0","47,009.0","282.60K","-1.53%"
"13/01/2023","47,741.0","48,131.0","48,327.0","47,692.0","293.70K","-0.41%"
"12/01/2023","47,936.0","47,741.0","48,229.0","47,448.0","457.00K","1.03%"
"11/01/2023","47,448.0","47,253.0","47,643.0","46,862.0","523.90K","1.25%"
"10/01/2023","46,862.0","46,862.0","46,960.0","46,374.0","274.30K","0.21%"
"09/01/2023","46,765.0","46,960.0","47,448.0","46,716.0","187.70K","-0.31%"
"06/01/2023","46,911.0","47,253.0","47,595.0","46,765.0","493.20K","0.00%"
"05/01/2023","46,911.0","46,862.0","47,253.0","46,716.0","285.30K","0.73%"
"04/01/2023","46,569.0","46,765.0","46,862.0","46,374.0","507.20K","0.00%"
"03/01/2023","46,569.0","45,544.0","46,618.0","45,398.0","270.50K","2.36%"
"30/12/2022","45,495.0","45,593.0","45,984.0","45,495.0","140.30K","0.21%"
"29/12/2022","45,398.0","45,593.0","46,228.0","45,398.0","457.70K","-0.43%"
"28/12/2022","45,593.0","45,935.0","45,935.0","44,910.0","147.90K","0.43%"
"27/12/2022","45,398.0","44,422.0","45,886.0","44,422.0","460.00K","2.20%"
"26/12/2022","44,422.0","46,667.0","46,862.0","44,422.0","494.10K","-5.01%"
"23/12/2022","46,765.0","46,667.0","47,058.0","46,374.0","493.10K","-0.62%"
"22/12/2022","47,058.0","47,058.0","47,448.0","46,423.0","309.10K","0.42%"
"21/12/2022","46,862.0","46,862.0","47,155.0","46,374.0","483.60K","0.00%"
"20/12/2022","46,862.0","46,862.0","47,936.0","45,398.0","1.17M","-0.42%"
"19/12/2022","47,058.0","48,229.0","48,229.0","47,058.0","642.20K","-2.82%"
"16/12/2022","48,424.0","47,448.0","48,424.0","47,448.0","1.03M","0.20%"
"15/12/2022","48,327.0","48,571.0","48,815.0","48,083.0","652.80K","-0.50%"
"14/12/2022","48,571.0","49,303.0","49,596.0","48,034.0","691.20K","-0.30%"
"13/12/2022","48,717.0","47,399.0","48,717.0","46,862.0","1.45M","2.89%"
"12/12/2022","47,350.0","46,667.0","47,839.0","46,521.0","760.40K","1.25%"
"09/12/2022","46,765.0","47,350.0","47,350.0","46,228.0","760.30K","-1.24%"
"08/12/2022","47,350.0","47,546.0","48,327.0","46,765.0","683.40K","0.41%"
"07/12/2022","47,155.0","46,765.0","47,448.0","46,667.0","620.70K","0.63%"
"06/12/2022","46,862.0","49,010.0","49,010.0","46,862.0","913.40K","-4.95%"
"05/12/2022","49,303.0","47,448.0","49,303.0","47,448.0","1.58M","4.77%"
"02/12/2022","47,058.0","45,984.0","47,253.0","45,886.0","836.80K","0.84%"
"01/12/2022","46,667.0","47,741.0","47,741.0","46,472.0","1.09M","-1.34%"
"30/11/2022","47,302.0","46,667.0","47,790.0","45,691.0","1.19M","2.65%"
"29/11/2022","46,081.0","45,398.0","46,765.0","45,300.0","781.90K","0.85%"
"28/11/2022","45,691.0","46,081.0","46,765.0","45,691.0","854.60K","-0.21%"
"25/11/2022","45,788.0","45,398.0","45,886.0","44,812.0","427.40K","2.68%"
"24/11/2022","44,591.0","44,774.0","44,774.0","44,271.0","502.70K","0.10%"
"23/11/2022","44,546.0","44,134.0","44,958.0","44,088.0","401.30K","1.04%"
"22/11/2022","44,088.0","43,905.0","45,049.0","43,676.0","618.40K","0.94%"
"21/11/2022","43,676.0","44,362.0","44,866.0","43,584.0","510.10K","-1.24%"
"18/11/2022","44,225.0","43,493.0","44,546.0","42,119.0","775.50K","1.90%"
"17/11/2022","43,401.0","43,676.0","44,454.0","43,309.0","610.90K","0.21%"
"16/11/2022","43,309.0","37,999.0","43,401.0","37,724.0","1.76M","6.77%"
"15/11/2022","40,563.0","43,676.0","43,676.0","40,563.0","2.08M","-6.93%"
"14/11/2022","43,584.0","44,408.0","44,866.0","43,264.0","814.00K","-2.86%"
"11/11/2022","44,866.0","44,958.0","45,690.0","44,546.0","428.00K","0.72%"
"10/11/2022","44,546.0","46,697.0","46,880.0","43,813.0","1.06M","-5.16%"
"09/11/2022","46,972.0","47,613.0","48,254.0","46,789.0","694.50K","0.98%"
"08/11/2022","46,514.0","44,591.0","46,606.0","44,134.0","636.10K","3.89%"
"07/11/2022","44,774.0","45,415.0","46,423.0","44,774.0","644.40K","-2.20%"
"04/11/2022","45,782.0","47,521.0","47,613.0","44,958.0","898.80K","-4.58%"
"03/11/2022","47,979.0","46,880.0","48,071.0","46,880.0","493.70K","0.77%"
"02/11/2022","47,613.0","48,345.0","48,620.0","47,613.0","636.30K","-1.89%"
"01/11/2022","48,529.0","47,155.0","48,895.0","47,155.0","1.04M","0.95%"
"31/10/2022","48,071.0","48,345.0","48,345.0","46,606.0","785.80K","0.00%"
"28/10/2022","48,071.0","48,986.0","49,169.0","47,338.0","825.10K","-0.94%"
"27/10/2022","48,529.0","46,880.0","48,529.0","46,880.0","866.90K","3.52%"
"26/10/2022","46,880.0","45,782.0","46,880.0","45,782.0","602.70K","2.40%"
"25/10/2022","45,782.0","44,866.0","46,606.0","44,088.0","1.14M","4.38%"
"24/10/2022","43,859.0","44,866.0","44,958.0","43,401.0","788.60K","-0.31%"
"21/10/2022","43,996.0","46,606.0","46,606.0","43,905.0","911.70K","-5.78%"
"20/10/2022","46,697.0","46,880.0","47,064.0","46,056.0","520.10K","-0.39%"
"19/10/2022","46,880.0","46,880.0","46,972.0","46,239.0","558.80K","0.59%"
"18/10/2022","46,606.0","47,155.0","47,247.0","46,423.0","582.50K","0.39%"
"17/10/2022","46,423.0","45,965.0","46,423.0","45,232.0","554.30K","0.00%"
"14/10/2022","46,423.0","45,873.0","46,514.0","45,324.0","1.10M","2.94%"
"13/10/2022","45,095.0","44,408.0","45,324.0","44,225.0","707.40K","1.44%"
"12/10/2022","44,454.0","43,172.0","45,324.0","43,172.0","692.40K","3.30%"
"11/10/2022","43,035.0","45,782.0","45,782.0","43,035.0","1.19M","-6.00%"
"10/10/2022","45,782.0","43,493.0","46,331.0","43,493.0","1.10M","3.73%"
"07/10/2022","44,134.0","44,500.0","44,591.0","42,668.0","1.48M","-1.43%"
"06/10/2022","44,774.0","46,331.0","46,606.0","44,408.0","1.09M","-3.36%"
"05/10/2022","46,331.0","45,507.0","46,880.0","45,049.0","978.30K","4.98%"
"04/10/2022","44,134.0","46,789.0","46,972.0","44,134.0","1.68M","-3.21%"
"03/10/2022","45,599.0","48,986.0","49,444.0","45,599.0","1.38M","-6.91%"
"30/09/2022","48,986.0","48,986.0","49,810.0","47,247.0","1.72M","0.00%"
"29/09/2022","48,986.0","51,733.0","52,100.0","48,986.0","1.55M","-4.46%"
"28/09/2022","51,275.0","52,191.0","52,649.0","49,994.0","2.19M","-2.44%"
"27/09/2022","52,557.0","53,473.0","53,656.0","52,466.0","1.00M","-0.86%"
"26/09/2022","53,015.0","53,290.0","54,480.0","51,825.0","2.25M","-0.86%"
"23/09/2022","53,473.0","51,367.0","54,022.0","51,275.0","4.41M","5.80%"
"22/09/2022","50,543.0","50,360.0","50,909.0","49,810.0","629.50K","0.18%"
"21/09/2022","50,451.0","48,986.0","50,451.0","48,620.0","743.60K","1.29%"
"20/09/2022","49,810.0","48,803.0","49,902.0","48,345.0","1.06M","2.45%"
"19/09/2022","48,620.0","51,275.0","51,367.0","48,620.0","1.98M","-5.18%"
"16/09/2022","51,275.0","51,825.0","52,008.0","51,184.0","952.70K","-1.06%"
"15/09/2022","51,825.0","51,733.0","52,191.0","51,733.0","550.10K","0.35%"
"14/09/2022","51,642.0","51,092.0","52,008.0","51,092.0","882.50K","-0.18%"
"13/09/2022","51,733.0","52,008.0","52,191.0","51,459.0","576.30K","-0.18%"
"12/09/2022","51,825.0","52,191.0","52,466.0","51,733.0","827.20K","0.00%"
"09/09/2022","51,825.0","51,275.0","52,008.0","50,909.0","1.53M","1.07%"
"08/09/2022","51,275.0","52,374.0","52,557.0","51,275.0","1.50M","-1.06%"
"07/09/2022","51,825.0","54,022.0","54,480.0","51,825.0","2.80M","-4.23%"
"06/09/2022","54,114.0","54,938.0","55,121.0","54,114.0","1.44M","-0.84%"
"05/09/2022","54,572.0","53,656.0","55,213.0","53,656.0","2.60M","1.88%"
"31/08/2022","53,565.0","52,557.0","54,480.0","52,557.0","2.86M","1.92%"
"30/08/2022","52,557.0","52,649.0","53,107.0","52,374.0","917.80K","0.17%"
"29/08/2022","52,466.0","52,008.0","52,832.0","51,367.0","1.38M","0.53%"
"26/08/2022","52,191.0","52,557.0","53,473.0","52,191.0","1.55M","0.00%"
"25/08/2022","52,191.0","52,283.0","52,740.0","52,100.0","949.20K","0.17%"
"24/08/2022","52,100.0","52,191.0","52,740.0","51,916.0","1.23M","0.18%"
"23/08/2022","52,008.0","52,100.0","52,283.0","51,825.0","761.30K","-0.35%"
"22/08/2022","52,191.0","51,092.0","52,649.0","51,001.0","899.20K","2.15%"
"19/08/2022","51,092.0","51,642.0","52,466.0","51,001.0","1.14M","-1.24%"
"18/08/2022","51,733.0","52,008.0","52,649.0","51,275.0","1.06M","-0.53%"
"17/08/2022","52,008.0","52,740.0","53,107.0","51,916.0","974.00K","-1.22%"
"16/08/2022","52,649.0","53,015.0","53,290.0","52,649.0","612.40K","-0.69%"
"15/08/2022","53,015.0","53,565.0","53,565.0","52,740.0","766.90K","-0.52%"
"12/08/2022","53,290.0","51,916.0","53,290.0","51,825.0","750.10K","2.65%"
"11/08/2022","51,916.0","52,832.0","53,107.0","51,916.0","1.02M","-1.39%"
"10/08/2022","52,649.0","53,381.0","53,656.0","52,374.0","1.53M","-1.37%"
"09/08/2022","53,381.0","53,473.0","54,205.0","53,107.0","1.25M","-0.68%"
"08/08/2022","53,748.0","54,022.0","55,213.0","53,381.0","1.46M","-0.17%"
"05/08/2022","53,839.0","53,473.0","53,839.0","53,107.0","625.80K","0.68%"
"04/08/2022","53,473.0","53,931.0","55,121.0","53,473.0","1.85M","0.00%"
"03/08/2022","53,473.0","53,107.0","53,931.0","53,107.0","1.04M","-0.85%"
"02/08/2022","53,931.0","54,022.0","54,297.0","53,381.0","1.05M","-0.51%"
"01/08/2022","54,205.0","52,832.0","54,663.0","52,283.0","2.17M","2.42%"
"29/07/2022","52,924.0","52,191.0","53,565.0","52,008.0","1.56M","2.12%"
"28/07/2022","51,825.0","52,649.0","52,740.0","51,825.0","784.80K","-1.05%"
"27/07/2022","52,374.0","49,627.0","52,374.0","48,986.0","1.51M","5.15%"
"26/07/2022","49,810.0","50,818.0","51,184.0","49,810.0","955.60K","-1.81%"
"25/07/2022","50,726.0","51,733.0","51,733.0","50,085.0","1.29M","-1.60%"
"22/07/2022","51,550.0","52,191.0","52,649.0","51,367.0","1.01M","-0.70%"
"21/07/2022","51,916.0","52,374.0","52,557.0","51,916.0","701.80K","-1.39%"
"20/07/2022","52,649.0","52,466.0","53,656.0","52,283.0","1.48M","0.70%"
"19/07/2022","52,283.0","52,557.0","52,557.0","51,459.0","574.00K","-0.35%"
"18/07/2022","52,466.0","51,916.0","53,015.0","50,726.0","1.54M","1.42%"
"15/07/2022","51,733.0","53,015.0","53,015.0","51,733.0","1.16M","-2.42%"
"14/07/2022","53,015.0","52,924.0","53,107.0","52,374.0","740.20K","-0.17%"
"13/07/2022","53,107.0","51,367.0","53,565.0","51,275.0","2.13M","3.76%"
"12/07/2022","51,184.0","50,543.0","51,733.0","49,719.0","1.11M","2.38%"
"11/07/2022","49,994.0","49,810.0","50,818.0","49,627.0","995.40K","0.00%"
"08/07/2022","49,994.0","50,543.0","51,092.0","49,994.0","954.70K","-0.73%"
"07/07/2022","50,360.0","48,895.0","50,909.0","48,712.0","1.66M","3.77%"
"06/07/2022","48,529.0","48,162.0","50,085.0","48,071.0","1.50M","0.38%"
"05/07/2022","48,345.0","49,444.0","50,177.0","48,254.0","1.10M","-1.68%"
"04/07/2022","49,169.0","48,986.0","49,627.0","48,986.0","591.10K","1.13%"
"01/07/2022","48,620.0","47,796.0","49,902.0","47,796.0","960.00K","1.14%"
"30/06/2022","48,071.0","50,360.0","50,726.0","48,071.0","1.39M","-4.55%"
"29/06/2022","50,360.0","50,909.0","51,367.0","50,085.0","1.01M","-2.31%"
"28/06/2022","51,550.0","50,360.0","51,733.0","50,085.0","1.98M","2.18%"
"27/06/2022","50,451.0","50,543.0","50,726.0","49,902.0","881.20K","0.55%"
"24/06/2022","50,177.0","48,437.0","50,818.0","48,254.0","2.32M","3.99%"
"23/06/2022","48,254.0","46,697.0","48,437.0","46,697.0","1.03M","3.13%"
"22/06/2022","46,789.0","47,613.0","48,071.0","46,514.0","845.20K","-0.78%"
"21/06/2022","47,155.0","46,423.0","47,796.0","46,148.0","1.28M","2.18%"
"20/06/2022","46,148.0","46,880.0","47,979.0","46,056.0","1.06M","-2.14%"
"17/06/2022","47,155.0","47,155.0","47,979.0","46,423.0","1.23M","-1.72%"
"16/06/2022","47,979.0","47,613.0","48,986.0","47,521.0","2.26M","1.94%"
"15/06/2022","47,064.0","46,331.0","47,430.0","45,324.0","1.13M","0.00%"
"14/06/2022","47,064.0","45,782.0","47,064.0","45,324.0","1.25M","2.60%"
"13/06/2022","45,873.0","47,888.0","48,895.0","45,873.0","2.74M","-6.88%"
"10/06/2022","49,261.0","49,902.0","51,459.0","49,261.0","2.21M","-2.18%"
"09/06/2022","50,360.0","50,177.0","51,001.0","50,085.0","723.40K","-0.72%"
"08/06/2022","50,726.0","51,459.0","52,008.0","50,634.0","1.56M","-1.25%"
"07/06/2022","51,367.0","49,444.0","52,008.0","47,704.0","3.21M","3.70%"
"06/06/2022","49,536.0","49,444.0","50,909.0","49,353.0","1.80M","-0.18%"
"03/06/2022","49,627.0","49,536.0","49,902.0","49,078.0","1.01M","0.18%"
"02/06/2022","49,536.0","48,437.0","50,726.0","48,254.0","2.41M","2.27%"
"01/06/2022","48,437.0","48,162.0","48,895.0","47,613.0","1.11M","0.57%"
"31/05/2022","48,162.0","48,986.0","48,986.0","47,521.0","1.96M","-1.68%"
"30/05/2022","48,986.0","49,078.0","49,902.0","48,712.0","1.19M","-0.19%"
"27/05/2022","49,078.0","49,169.0","49,627.0","48,803.0","1.16M","0.19%"
"26/05/2022","48,986.0","48,437.0","49,353.0","47,704.0","1.45M","1.33%"
"25/05/2022","48,345.0","46,514.0","48,895.0","46,514.0","1.86M","3.73%"
"24/05/2022","46,606.0","46,606.0","46,972.0","44,820.0","1.10M","0.20%"
"23/05/2022","46,514.0","46,697.0","47,521.0","45,278.0","1.40M","1.19%"
"20/05/2022","45,965.0","45,782.0","47,155.0","45,644.0","1.46M","0.20%"
"19/05/2022","45,873.0","45,049.0","46,606.0","45,003.0","1.58M","-1.18%"
"18/05/2022","46,423.0","47,521.0","48,071.0","46,239.0","1.29M","-0.97%"
"17/05/2022","46,880.0","43,035.0","46,880.0","43,035.0","1.82M","6.89%"
"16/05/2022","43,859.0","47,613.0","49,444.0","43,859.0","1.70M","-5.52%"
"13/05/2022","46,423.0","49,719.0","50,085.0","46,423.0","3.12M","-6.97%"
"12/05/2022","49,902.0","52,557.0","53,473.0","49,902.0","3.03M","-6.84%"
"11/05/2022","53,565.0","54,389.0","54,755.0","52,832.0","1.57M","-2.50%"
"10/05/2022","54,938.0","52,191.0","54,938.0","51,367.0","1.83M","1.01%"
"09/05/2022","54,389.0","58,234.0","58,234.0","54,389.0","2.43M","-6.90%"
"06/05/2022","58,417.0","57,593.0","60,615.0","57,227.0","3.12M","-0.31%"
"05/05/2022","58,600.0","58,600.0","59,425.0","57,227.0","1.71M","1.59%"
"04/05/2022","57,685.0","56,678.0","59,425.0","56,037.0","1.95M","1.45%"
"29/04/2022","56,861.0","54,297.0","57,227.0","54,297.0","1.65M","3.50%"
"28/04/2022","54,938.0","56,311.0","56,952.0","54,938.0","977.40K","-2.44%"
"27/04/2022","56,311.0","55,854.0","56,311.0","54,114.0","1.14M","-0.65%"
"26/04/2022","56,678.0","50,726.0","56,769.0","49,994.0","2.89M","5.63%"
"25/04/2022","53,656.0","57,685.0","58,143.0","53,656.0","2.72M","-6.98%"
"22/04/2022","57,685.0","61,347.0","62,446.0","56,678.0","3.20M","-5.26%"
"21/04/2022","60,890.0","57,685.0","62,629.0","55,854.0","3.57M","3.91%"
"20/04/2022","58,600.0","59,516.0","61,256.0","58,600.0","2.74M","-2.59%"
"19/04/2022","60,157.0","61,439.0","64,094.0","60,157.0","2.63M","-1.65%"
"18/04/2022","61,164.0","61,805.0","62,721.0","60,890.0","3.85M","0.00%"
"15/04/2022","61,164.0","57,135.0","61,164.0","57,044.0","3.37M","6.88%"
"14/04/2022","57,227.0","58,417.0","59,150.0","57,227.0","1.34M","-1.26%"
"13/04/2022","57,960.0","55,854.0","58,234.0","54,480.0","1.70M","5.50%"
"12/04/2022","54,938.0","58,143.0","58,509.0","54,938.0","1.94M","-5.51%"
"08/04/2022","58,143.0","58,875.0","59,974.0","58,143.0","1.31M","-1.40%"
"07/04/2022","58,967.0","59,974.0","60,798.0","58,967.0","2.04M","-1.23%"
"06/04/2022","59,699.0","57,685.0","59,882.0","57,685.0","2.57M","2.19%"
"05/04/2022","58,417.0","57,868.0","58,509.0","57,593.0","1.52M","0.31%"
"04/04/2022","58,234.0","58,509.0","59,699.0","58,143.0","2.38M","0.32%"
"01/04/2022","58,051.0","55,854.0","58,967.0","55,854.0","3.76M","3.09%"
"31/03/2022","56,311.0","56,495.0","57,135.0","56,311.0","1.15M","-0.33%"
"30/03/2022","56,495.0","55,854.0","57,502.0","55,670.0","1.90M","0.49%"
"29/03/2022","56,220.0","53,656.0","56,311.0","53,565.0","2.59M","4.96%"
"28/03/2022","53,565.0","53,565.0","53,565.0","52,924.0","912.40K","0.00%"
"25/03/2022","53,565.0","54,022.0","54,205.0","53,107.0","608.30K","-0.51%"
"24/03/2022","53,839.0","53,931.0","54,663.0","53,565.0","681.20K","-0.34%"
"23/03/2022","54,022.0","53,565.0","54,755.0","53,198.0","1.28M","-1.54%"
"22/03/2022","54,865.0","55,146.0","55,615.0","54,396.0","899.90K","0.00%"
"21/03/2022","54,865.0","53,364.0","54,959.0","52,708.0","1.40M","4.28%"
"18/03/2022","52,614.0","52,614.0","52,895.0","52,333.0","820.10K","-0.18%"
"17/03/2022","52,708.0","52,989.0","53,364.0","52,333.0","346.80K","0.00%"
"16/03/2022","52,708.0","52,051.0","52,802.0","51,864.0","420.70K","2.00%"
"15/03/2022","51,676.0","51,489.0","51,770.0","51,207.0","762.10K","0.00%"
"14/03/2022","51,676.0","52,614.0","53,458.0","51,582.0","895.40K","-3.33%"
"11/03/2022","53,458.0","53,552.0","54,677.0","53,271.0","646.00K","-0.70%"
"10/03/2022","53,833.0","53,927.0","53,927.0","52,989.0","704.50K","1.77%"
"09/03/2022","52,895.0","54,677.0","55,052.0","52,895.0","1.80M","-3.43%"
"08/03/2022","54,771.0","54,584.0","55,803.0","54,584.0","647.60K","-0.85%"
"07/03/2022","55,240.0","56,459.0","56,459.0","55,146.0","868.70K","-1.34%"
"04/03/2022","55,990.0","54,865.0","56,459.0","54,771.0","1.26M","1.19%"
"03/03/2022","55,334.0","55,428.0","55,990.0","54,677.0","928.60K","0.00%"
"02/03/2022","55,334.0","55,990.0","56,647.0","55,334.0","1.10M","-1.34%"
"01/03/2022","56,084.0","55,615.0","57,210.0","55,521.0","1.58M","1.18%"
"28/02/2022","55,428.0","55,146.0","55,803.0","54,677.0","712.80K","0.17%"
"25/02/2022","55,334.0","55,334.0","56,366.0","55,052.0","1.06M","0.00%"
"24/02/2022","55,334.0","54,021.0","55,709.0","53,739.0","2.66M","2.43%"
"23/02/2022","54,021.0","52,802.0","54,302.0","52,802.0","970.80K","2.31%"
"22/02/2022","52,802.0","53,364.0","53,552.0","52,426.0","1.15M","-1.57%"
"21/02/2022","53,646.0","53,739.0","53,927.0","53,271.0","625.70K","-0.17%"
"18/02/2022","53,739.0","53,271.0","54,396.0","52,895.0","860.80K","0.70%"
"17/02/2022","53,364.0","54,115.0","54,208.0","53,271.0","712.30K","-0.87%"
