Date,Close,High,Low,Open,Volume
2020-01-02,219.2638702392578,221.12388030182748,218.7495619475802,219.6066873626857,10900990
2020-01-03,218.663818359375,219.60668936721171,215.92090961750418,216.77803504043337,12561122
2020-01-06,217.720947265625,218.89526113669257,215.83516394742747,216.94950547300536,16059897
2020-01-07,218.14947509765625,221.03816326184682,217.37803342838012,217.80659607115402,21851484
2020-01-08,215.14944458007812,217.43807929841117,213.54483327915358,215.92090701533903,19936354
2020-01-09,217.12091064453125,221.4924691387779,216.3254303622202,216.34946886396244,19348444
2020-01-10,213.77793884277344,218.33810851157403,213.34937615668042,217.20664684784688,24280496
2020-01-13,213.0922393798828,218.3381262950112,211.7978981819926,214.0351104086961,13158201
2020-01-14,214.37799072265625,214.85283371374027,212.72532316276892,213.52078275179923,12564386
2020-01-15,212.2350311279297,215.32083936832225,210.94928113637155,214.72080618428907,19698458
2020-01-16,210.00643920898438,213.1865225912875,208.48323653584617,212.32080603478502,15228572
2020-01-17,213.0922393798828,213.26366859860934,211.4636101728941,211.72074367516663,12497672
2020-01-20,211.03504943847656,212.89850839992292,211.03504943847656,212.57795372480882,5447210
2020-01-21,209.6635284423828,210.7778698693291,208.5491870154365,209.83493699042214,9708343
2020-01-22,207.3491973876953,211.12072303129233,206.66348047186736,209.3206644981544,11121219
2020-01-23,208.2920379638672,208.29203796386716,206.23482556279944,206.92060433308762,12904471
2020-01-24,213.34938049316406,214.57166806326157,209.36435871983429,209.57779335026984,11869678
2020-01-27,210.2635498046875,212.32076204005614,209.23495401281875,211.2064206757209,15675009
2020-01-28,210.86354064941406,211.48503089468346,208.97781938318852,210.69213209502664,11956353
2020-01-29,210.9492950439453,211.63501189667858,209.6137951815024,211.20644918953724,11492355
2020-01-30,212.4921875,213.67081748591264,209.27007845069278,209.66353335838144,12468312
2020-01-31,211.635009765625,213.7779471895569,210.13669243643136,213.43506811500896,13639139
2020-02-03,213.34938049316406,216.09230978003563,211.72073073408927,212.0636304538524,19428712
2020-02-04,214.54942321777344,215.49227361473325,213.77796073986673,214.03511489916897,11204470
2020-02-05,212.83509826660156,216.34946940554258,212.5779441218903,213.2636609722752,19936019
2020-02-06,218.0637969970703,218.92098442155125,213.26367546011576,214.12086288459668,17169705
2020-02-07,218.40663146972656,219.6066564458529,216.34943989590113,218.23522293214398,21741676
2020-02-10,220.12094116210938,221.49243661294543,216.43516201268363,219.09234538852078,14311556
2020-02-11,217.54946899414062,222.1781815397954,217.37806043703867,220.63527735791047,16388014
2020-02-12,219.9495391845703,220.72100152648608,215.14941854749716,217.3780393481139,13776505
2020-02-13,216.09228515625,220.37809748061923,215.23509790941898,219.8638099144778,16800571
2020-02-14,219.2638702392578,221.6210477373337,215.57800791665755,216.26372477004912,11930893
2020-02-17,220.63526916503906,221.8353561881571,219.60667329918851,221.14957742378064,9168297
2020-02-18,219.8638458251953,285.1544421488783,219.00672039326153,219.34953752342008,19364990
2020-02-19,219.9495391845703,220.72100152648608,218.40663515237017,220.29243887204137,8559810
2020-02-20,218.49240112304688,221.66131164796036,218.49240112304688,219.9495597177797,11308078
2020-02-21,219.17813110351562,219.77816434533756,217.46381826796645,217.97810592314082,10665890
2020-02-24,213.69216918945312,216.1780059624673,212.83506456545706,215.4065643021205,19872297
