Date,Close,High,Low,Open,Volume
2020-01-02,5285.1845703125,5323.544780903478,5252.791503591229,5323.544780903478,794229
2020-01-03,5277.51220703125,5288.594044972036,5236.5351299670765,5274.9548598141455,549515
2020-01-06,5247.67626953125,5266.430148337243,5182.037693710278,5263.872801227334,779189
2020-01-07,5232.3330078125,5272.875540304122,5216.136473575218,5270.693220479747,682890
2020-01-08,5173.51318359375,5226.365023663418,5136.005426124953,5211.020941062547,1293054
2020-01-09,5185.44775390625,5241.709393189139,5162.431628745068,5216.98836986787,894983
2020-01-10,5147.939453125,5205.905984473319,5125.775779374172,5197.381494569155,761647
2020-01-13,5189.70947265625,5210.16824850115,5125.775798140939,5164.988451843663,776379
2020-01-14,5236.59423828125,5279.216688535859,5185.447297975719,5187.152195985904,1553621
2020-01-15,5312.46337890625,5331.217261180951,5245.972341750491,5246.8247909447955,1795488
2020-01-16,5281.77490234375,5332.069401898024,5234.037750224439,5315.02041899827,952056
2020-01-17,5294.56201171875,5357.643252882361,5269.840984776254,5275.80812921065,1132181
2020-01-20,5228.07080078125,5293.709387388156,5206.759571363424,5273.2506071470425,692091
2020-01-21,5211.02197265625,5233.185651911781,5171.809309358002,5193.972988613534,945154
2020-01-22,5171.80859375,5208.463904369953,5140.267977635158,5208.463904369953,888488
2020-01-23,5182.8896484375,5191.414137990851,5137.7098538047385,5169.250465152138,1156754
2020-01-24,5242.5625,5299.676595528455,5192.2679979674795,5201.64493902439,1125293
2020-01-27,5225.5126953125,5242.561676373879,5161.579016332331,5195.676978455088,1295606
2020-01-28,5318.43017578125,5342.298751662301,5236.595058474791,5243.414651583662,2140258
2020-01-29,5357.642578125,5378.953805563842,5304.790734076671,5306.495632271778,1082417
2020-01-30,5377.24853515625,5394.2975159271955,5326.954041881961,5326.954041881961,1008910
2020-01-31,5354.23193359375,5454.820911171216,5336.330505380811,5412.198463045171,1498824
2020-02-03,5418.1669921875,5439.478221703655,5361.692233969687,5366.167592168079,1609822
2020-02-04,5480.39599609375,5508.526820152094,5448.216038269432,5455.674968890962,1232472
2020-02-05,5511.08349609375,5534.952071173507,5448.002261954394,5488.919819233976,1366715
2020-02-06,5540.91845703125,5558.819885892428,5498.296007361779,5517.902334209735,804060
2020-02-07,5540.91845703125,5578.4262127403845,5516.197436222957,5560.524783879207,1032126
2020-02-10,5522.16552734375,5543.476755837667,5499.14940057032,5528.9851204618035,895339
2020-02-11,5503.41162109375,5563.935509739607,5503.41162109375,5543.476730479037,728828
2020-02-12,5455.6748046875,5576.935701713562,5417.314591217041,5500.854611663818,842766
2020-02-13,5409.6416015625,5448.001808317986,5326.101595739442,5442.887114083921,1034415
2020-02-14,5402.822265625,5422.428594452607,5378.953691400087,5414.756552737457,676079
2020-02-17,5389.1826171875,5436.067312528423,5370.428739051131,5408.788944330067,2125166
2020-02-18,5455.6748046875,6982.666869074255,5365.315190734864,5371.28233505249,2308360
2020-02-19,5536.6572265625,5555.411107853397,5436.920676060912,5458.231904800568,951076
2020-02-20,5534.10009765625,5569.9029633527325,5494.03498604352,5565.640717436484,876754
2020-02-21,5467.60888671875,5532.3950225763465,5441.182962882099,5519.608285236031,1258766
2020-02-24,5325.24951171875,5434.362996191297,5263.873176702942,5404.527277780834,1559817
2020-02-25,5159.87451171875,5340.593724751027,5143.677978475292,5340.593724751027,2688483
2020-02-26,5199.08740234375,5199.08740234375,5067.810232322281,5138.563512268917,2466871
2020-02-27,4979.15576171875,5420.724445945819,4939.9430986406705,4944.205344627418,3994559
2020-02-28,4876.861328125,4928.008274408429,4760.839591845789,4870.041735287209,3987983
2020-03-02,4899.876953125,5011.547774429693,4786.501233785121,5003.875733271356,3234893
2020-03-03,4932.2705078125,5036.269298333262,4916.073974862546,4917.778873067804,2841970
2020-03-04,5199.9404296875,5208.464922195184,4928.861567943135,4928.861567943135,3041829
2020-03-05,5234.037109375,5264.725274837134,5175.218125572577,5228.069966090697,1777315
