Date,Close,High,Low,Open,Volume
2020-01-02,658.2100219726562,663.6687034925725,656.3021353729663,662.2600357558591,1882730
2020-01-03,650.1100463867188,653.9839092006189,644.4752684463958,650.1100463867188,1228552
2020-01-06,648.173095703125,649.4056664476655,642.71441458523,648.8774295196089,1441689
2020-01-07,647.292724609375,654.1600739926729,644.4753353467518,651.5187816346944,1775456
2020-01-08,646.06005859375,649.8485868447116,642.0100987327271,642.8905294622735,2112064
2020-01-09,653.6317749023438,655.0404425311765,648.5375934009289,650.4621921316318,2425982
2020-01-10,651.518798828125,658.2100514833589,651.518798828125,658.2100514833589,1902057
2020-01-13,647.8208618164062,658.0338896033722,647.8208618164062,654.159973246726,2689079
2020-01-14,646.2362060546875,652.7514154580333,643.0666766751974,650.6383600468856,2800749
2020-01-15,649.93408203125,651.6949437795129,642.0102041640674,644.1232060196412,3877373
2020-01-16,650.814453125,652.9274547864846,643.4188129667263,652.9274547864846,3201421
2020-01-17,646.412109375,655.5685546942707,644.2990545966678,653.1033599443599,3990842
2020-01-20,640.0731811523438,649.0535859132066,639.2992575577008,644.8275288896331,1445319
2020-01-21,646.2362060546875,679.8686733025277,631.7971194653851,638.3123288687309,2834912
2020-01-22,671.4164428710938,681.4533745335325,653.455688497817,670.1838721103974,6562913
2020-01-23,663.8448486328125,673.8412637581717,663.4926548044269,673.0013507985033,2038653
2020-01-24,674.409912109375,679.1642593554277,666.1338420846834,668.0708003603797,2410635
2020-01-27,663.1405029296875,670.0078525633104,657.6818211101089,664.9013645658591,3023774
2020-01-28,663.6688842773438,670.8884293033855,655.7450051910834,665.7819401952443,2054389
2020-01-29,668.2469482421875,670.8882405277297,663.212629669622,668.2469482421875,1927883
2020-01-30,656.8013305664062,668.6633936751125,655.2165659854074,661.5556780466306,1601318
2020-01-31,650.1100463867188,664.1969375003011,648.349184997521,658.0339226381088,5088011
2020-02-03,662.9644165039062,665.2535151722402,651.6949126016185,655.9209698478222,2018300
2020-02-04,671.4164428710938,671.9949241127076,663.4925664230294,663.668663313765,2667502
2020-02-05,685.5032958984375,686.0315865410232,657.6817083134024,658.0339020751262,6788336
2020-02-06,689.8978881835938,695.257011951413,680.4300701509508,692.5774500675034,2694773
2020-02-07,690.6124267578125,691.6842624139855,686.0553943416002,691.6842624139855,2004297
2020-02-10,691.1482543945312,692.755980474484,683.4668661704123,687.0396150217832,1818018
2020-02-11,700.973388671875,703.4743022320253,693.6492418404281,696.8647488599015,3426777
2020-02-12,704.9034423828125,704.9034423828125,686.0544859849182,697.7579438376564,3417489
2020-02-13,700.2587890625,707.9401774423159,695.6142045584108,701.3306246428009,3086294
2020-02-14,700.0802001953125,702.5007574225372,695.0783730833587,700.2588485598452,2364142
2020-02-17,699.18701171875,706.8684552541895,696.1502075900825,706.8684552541895,784718
2020-02-18,698.2938232421875,699.9015494859416,693.291996146991,694.006535086901,2543552
2020-02-19,709.7265625,709.7265625,696.1501599995748,698.8297217324202,1605695
2020-02-20,695.7929077148438,707.5829909952054,695.7929077148438,704.0102417899943,1667777
2020-02-21,691.1482543945312,700.7946653900684,688.8259894474686,692.3987382988395,1777109
2020-02-24,676.8572998046875,679.3582132482923,662.7449518939384,675.7854641814786,3266594
2020-02-25,659.3509521484375,684.0029026780153,657.0286321899027,677.7505908536901,2945676
2020-02-26,660.0654296875,661.3159137422242,642.2016832818844,654.884954133037,1831529
2020-02-27,645.9530639648438,655.4208275048267,638.0930266559753,649.1685164270725,2890260
2020-02-28,608.9749755859375,645.9529446504757,605.0449849153274,623.4446180249228,6136108
2020-03-02,620.0504760742188,630.4114242995622,600.5790088144181,613.4408699373466,6744970
2020-03-03,626.8388671875,641.3085130651156,625.588437615255,627.3748123034586,3411328
2020-03-04,628.8038940429688,634.6989087432898,621.658395247026,625.4097930180618,2086492
2020-03-05,617.0137939453125,631.4834395307962,604.866468117105,630.2329554679684,4888275
2020-03-06,596.6491088867188,610.5828087849286,590.2181495045351,607.9032469186709,5314678
2020-03-09,560.3856811523438,633.269736175207,551.6324028224554,589.3249142426771,6747941
2020-03-10,555.5625,579.821443054837,555.5625,567.3525832504322,7344892
2020-03-11,558.2421264648438,564.6730866648853,553.4188926858544,560.5643919046045,6913224
2020-03-12,500.1848449707031,536.6268727725471,495.18301832732476,530.5532105582101,6726764
2020-03-13,519.8350219726562,536.6269327414597,504.77229874642546,520.1923187081782,6131914
2020-03-16,547.3451538085938,557.8847528003353,475.5329292680474,496.61212725153047,6614394
2020-03-17,516.7981567382812,569.4962081280706,516.7981567382812,566.4594039778164,8756626
2020-03-18,517.8699340820312,547.7470571958798,505.54396147226737,505.54396147226737,6477999
2020-03-19,516.9768676757812,548.4170757558295,479.9989412056539,515.369141223312,7181263
2020-03-20,496.2549133300781,540.7356908696593,487.6803358251995,537.341535029637,8656388
