Date,Close,High,Low,Open,Volume
2020-01-02,2219.666748046875,2268.68438873291,2219.666748046875,2252.0368881225586,687716
2020-01-03,2205.794189453125,2234.911514522195,2186.3721022503933,2204.869328157757,764254
2020-01-06,2223.366455078125,2223.366455078125,2164.346488332937,2178.048253622706,1106433
2020-01-07,2217.817138671875,2237.239223706116,2204.869081982381,2229.840334169262,789847
2020-01-08,2244.63818359375,2255.736518246871,2196.5454000968916,2210.418318413293,1352900
2020-01-09,2287.181884765625,2287.181884765625,2249.262573291549,2254.81174082434,1395477
2020-01-10,2267.759765625,2301.9796315826366,2246.4879570567396,2281.6326842564745,1339321
2020-01-13,2283.482421875,2313.077981818297,2247.412833194107,2273.3089481444918,1500681
2020-01-14,2261.285888671875,2295.806291690414,2246.488107805311,2274.233946930119,1560714
2020-01-15,2249.2626953125,2269.609644036544,2224.291440060264,2264.985337508352,1469763
2020-01-16,2253.112060546875,2273.519003870066,2230.5353848464256,2240.1258238866626,1683127
2020-01-17,2369.06005859375,2373.6979991939725,2300.418537710454,2309.6944189108995,2121828
2020-01-20,2344.015380859375,2396.03256141354,2334.985210091194,2385.7568498497476,1363028
2020-01-21,2367.205810546875,2368.1333990306316,2315.260855456505,2335.6678020991503,1174276
2020-01-22,2385.757080078125,2410.8019638892097,2351.0977527069313,2375.553608895831,2305846
2020-01-23,2347.72607421875,2393.1779026014915,2345.156636415664,2385.757195926758,1661340
2020-01-24,2372.77099609375,2409.874530043613,2358.8571708625514,2373.6985844424967,1574184
2020-01-27,2330.101806640625,2353.2915141111725,2302.2741576759677,2324.5362768476934,1455794
2020-01-28,2347.72607421875,2372.7709592459746,2309.6949525107416,2339.377779209675,1470671
2020-01-29,2404.30908203125,2408.48322974311,2349.581367586866,2363.4951932930653,1477599
2020-01-30,2367.205810546875,2399.6714074783567,2349.5816293554994,2382.0472262869807,2641615
2020-01-31,2277.229248046875,2380.1915480604,2272.5913066048242,2372.770841753119,2460942
2020-02-03,2306.912109375,2321.7535222218035,2273.5189304696924,2309.694874283776,1428208
2020-02-04,2402.453369140625,2408.9464863545186,2326.3911389207287,2330.101491614382,1672121
2020-02-05,2404.30908203125,2441.412617247782,2380.1917841405048,2390.395256325051,1289232
2020-02-06,2459.964111328125,2467.3848175463095,2421.93299195993,2425.643345069022,1245538
2020-02-07,2444.195068359375,2457.1813040166926,2421.005361828451,2421.005361828451,981149
2020-02-10,2459.964111328125,2480.3710534281317,2424.715756791749,2438.6295809508447,1048109
2020-02-11,2495.21240234375,2508.1986378949814,2473.877872509584,2475.733049016903,1449573
2020-02-12,2491.50244140625,2505.4162674007002,2427.702884104255,2491.50244140625,1271526
2020-02-13,2478.515869140625,2493.3572815306884,2463.674456750561,2480.3710456893828,2339486
2020-02-14,2485.0087890625,2510.9812586756952,2463.6742604516608,2474.8053188573163,1315873
2020-02-17,2522.113037109375,2541.23526426274,2498.074545797595,2499.85091394254,1048456
2020-02-18,2505.416015625,2532.3160765110147,2485.0090728838854,2485.0090728838854,994233
2020-02-19,2564.781494140625,2567.5642588720616,2510.0537877557076,2526.7503761443263,1340268
2020-02-20,2573.129638671875,2594.464167038657,2557.3606394442536,2557.3606394442536,1080475
2020-02-21,2542.51904296875,2593.536389690122,2522.112104280201,2593.536389690122,1105027
2020-02-24,2419.14990234375,2486.863837493709,2379.2636117759657,2480.370720424535,1639215
2020-02-25,2383.902099609375,2450.6884619330617,2373.6986275877007,2424.7159876960727,1530331
2020-02-26,2397.8154296875,2403.380958731262,2300.4186714216635,2346.798080119681,1972579
2020-02-27,2288.3603515625,2346.7984148573673,2241.9809362491133,2340.305296713493,2253836
2020-02-28,2216.00830078125,2240.125594971418,2168.7013006389966,2193.7461830672482,3401614
2020-03-02,2232.705078125,2289.2879654393437,2163.1359543778563,2284.6500238562007,2402958
2020-03-03,2233.6328125,2283.7225848733387,2178.905098240241,2254.9673451775334,4125063
2020-03-04,2156.642578125,2230.849634576613,2150.149460685484,2225.284105342742,4508425
2020-03-05,2112.118408203125,2190.9634080701717,2092.639055294796,2184.470290434062,2698179
2020-03-06,2040.6943359375,2088.9289293323864,1998.025272549716,2058.318514293324,3742236
2020-03-09,1799.057373046875,1895.9903431337007,1392.3099339744053,1392.3099339744053,4111290
2020-03-10,1823.1748046875,1915.4698405900215,1797.6661264229838,1827.8127461901393,2797041
