Date,Close,High,Low,Open,Volume
2020-01-02,367.7299499511719,369.9630063217251,363.33263855389583,363.33263855389583,25049010
2020-01-03,377.8245849609375,378.5128783707136,371.0060879343953,371.82131840696036,42354025
2020-01-06,385.5102844238281,388.8216399779138,377.86278829694527,382.37480634414493,47220192
2020-01-07,381.4571533203125,386.5809858107942,381.3424455292768,386.19861094846897,46243068
2020-01-08,378.0158386230469,383.84248187524344,376.5628185868436,383.52204683617964,37974090
2020-01-09,376.2950134277344,380.1187612456701,374.5445005564448,377.2509503822183,34183235
2020-01-10,378.7423400878906,381.99252675194623,377.63344353777046,380.84540204698544,37061310
2020-01-13,380.1571044921875,381.99249922017793,377.21281329399955,379.46883438647984,36032723
2020-01-14,379.2393493652344,380.9638635719269,377.2127674465131,379.162869732049,35181698
2020-01-15,378.70404052734375,382.1499883016093,377.97751901586486,379.96587279721626,43772276
2020-01-16,380.73065185546875,383.98083815766455,378.6887598391155,379.69823506828584,35327489
2020-01-17,379.62176513671875,382.29838921873994,378.1136902297359,380.271807081443,39732046
2020-01-20,377.40399169921875,382.4513445841347,376.3333467450389,382.0689697191912,45101558
2020-01-21,374.9949951171875,376.40978663573424,372.4330791249499,376.25682737058594,38216582
2020-01-22,367.4622497558594,376.027456171861,367.2328341693795,375.4921220189947,33169974
2020-01-23,368.72406005859375,369.4888097521046,363.829666687786,367.0798528852071,37661510
2020-01-24,371.7448425292969,374.4214665418781,369.79471674571647,372.43311260772737,31085412
2020-01-27,364.7473449707031,369.1446553384638,363.02665830505765,367.76809200296344,39427588
2020-01-28,368.4181213378906,369.2593505690633,365.09145589634295,366.5444754747472,26093707
2020-01-29,365.4738464355469,370.53268114854944,365.3973668042732,368.8005120203435,34009086
2020-01-30,357.214599609375,361.8413260895027,354.84081348634226,360.96186857736797,35934538
2020-01-31,349.2611999511719,360.3882988345052,347.15813826036043,359.8912161934297,43566411
2020-02-03,346.2021484375,352.0524781284244,346.2021484375,351.02006151513064,44600994
2020-02-04,360.61773681640625,362.72079863788275,354.9968448005627,358.66763428090667,65869448
2020-02-05,370.3682861328125,371.05657956274445,356.44985500360735,357.5969796024143,65155193
2020-02-06,363.2561340332031,374.68915221862494,363.2561340332031,373.5802557373047,38847936
2020-02-07,359.4324035644531,362.491402743725,356.2586965836208,362.491402743725,49500009
2020-02-10,355.30279541015625,359.89129464488497,354.80571266072343,358.7059183395917,41008815
2020-02-11,359.2029724121094,364.2885536598414,358.51467895591884,359.01178497168104,28570777
2020-02-12,362.9501647949219,365.5885369117005,356.33125794105115,361.42066559505986,41400821
2020-02-13,357.89691162109375,365.7170214101423,355.0956701120808,362.7990664520826,36758980
2020-02-14,355.4847412109375,363.655015333401,355.4847412109375,359.9589389446675,26586551
2020-02-17,358.7139587402344,361.3595667018408,357.04100251057,359.06412286228556,19270109
2020-02-18,355.990478515625,359.1029635736851,350.15456903176226,357.0020266609439,40009436
2020-02-19,360.11456298828125,361.39848225462293,356.3406933152011,360.2701967618923,35014591
2020-02-20,362.7601623535156,365.3816437248334,359.6476771295348,363.3826498997607,31502740
2020-02-21,352.91693115234375,359.95894366473004,351.8275660043398,357.78018962234285,47553079
2020-02-24,341.0116882324219,347.0032322418457,338.7582517987786,344.746661286102,45302395
2020-02-25,333.58062744140625,358.9473640891296,332.06328133219796,343.4627541963181,37704379
2020-02-26,333.3471984863281,334.8256243769859,328.133799424916,331.12954777715134,33684707
2020-02-27,322.2590026855469,333.3472336548726,316.34527475262996,325.52712236453283,55665519
2020-02-28,308.2528076171875,313.0771701049416,299.77128856286816,310.15921466792474,98822262
2020-03-02,320.00244140625,322.92039679901217,308.2917232618506,322.64804954641136,106087217
