Price,Close,High,Low,Open,Volume
Ticker,SHEL.L,SHEL.L,SHEL.L,SHEL.L,SHEL.L
Date,,,,,
1996-08-29,1850.44580078125,1860.9653716842681,1840.3677742184295,1850.44580078125,916368
1996-08-30,1820.4554443359375,1834.5828197599196,1817.4562505346503,1820.4554443359375,2497648
1996-09-02,1843.626220703125,1843.2608686655185,1827.5042722440578,1843.6262207031252,935200
1996-09-03,1841.1748046875,1850.6590886053843,1836.2878971283533,1841.1748046875,806672
1996-09-04,1875.38134765625,1882.6885690840384,1868.0739403933753,1875.38134765625,1081664
1996-09-05,1863.1268310546875,1865.0450213959823,1852.5617315310215,1863.1268310546877,2500384
1996-09-06,1849.365478515625,1860.128496359232,1660.5773472736412,1849.365478515625,1502048
1996-09-09,1872.3831787109375,1874.5752903694672,1861.802653339762,1872.3831787109375,982800
1996-09-10,1874.514404296875,1884.074880769198,1866.3090379290536,1874.514404296875,2818640
1996-09-11,1885.552001953125,1888.261851174248,1868.2275132931882,1885.552001953125,2002736
1996-09-12,1900.92822265625,1910.7931007439697,1897.8987365100288,1900.92822265625,1379184
1996-09-13,1918.373779296875,1918.4042562664536,1885.779961178893,1918.3737792968752,1825280
1996-09-16,1900.972900390625,1919.210948890015,1893.7416826201897,1900.972900390625,4963216
1996-09-17,1894.2891845703125,1915.9218758205093,1831.552558760852,1894.2891845703125,1009712
1996-09-18,1879.5086669921875,1896.208938676049,1872.2926837562102,1879.5086669921875,3474144
1996-09-19,1891.1689453125,1892.2497625865249,1879.5990342630653,1891.1689453125,1698080
1996-09-20,1898.1868896484375,1905.4028683432384,1890.986149435557,1898.1868896484375,1479072
1996-09-23,1879.142333984375,1907.1538259584631,1871.926354515023,1879.142333984375,1894528
1996-09-24,1888.703857421875,1895.9046024013844,1881.5031124423654,1888.7038574218748,1280560
1996-09-25,1902.7093505859375,1909.3165371359669,1879.5847551665913,1902.7093505859375,825984
1996-09-26,1884.3028564453125,1890.9708069296012,1847.02023996141,1884.3028564453127,2131168
1996-09-27,1889.2506103515625,1896.1926679514665,1886.0841653508994,1889.2506103515625,4279120
1996-09-30,1896.08642578125,1903.0284849452496,1881.6849422987218,1896.08642578125,244480
1996-10-01,1900.07470703125,1905.0071437296313,1895.4771452831542,1900.0747070312498,1912768
1996-10-02,1930.5531005859375,1932.01450876743,1914.4313376193772,1930.5531005859375,3036400
1996-10-03,1922.9095458984375,1934.753560098172,1910.882855796385,1922.9095458984377,1633680
1996-10-04,1938.6363525390625,1939.0626584503552,1916.5470534345213,1938.6363525390625,725824
1996-10-07,1972.874755859375,1979.9535908049236,1965.7804965911214,1972.874755859375,2172256
1996-10-08,2008.3756103515625,2015.4698676870858,2001.2813530160395,2008.3756103515627,3194368
1996-10-09,1985.4952392578125,1996.654273429578,1970.4238158904336,1985.4952392578125,4023104
1996-10-10,1957.528564453125,1964.0747934607214,1921.1898016406444,1957.5285644531248,1887408
1996-10-11,1954.621337890625,1961.6548285914064,1947.588033025045,1954.621337890625,3524624
1996-10-14,1979.313720703125,1981.5972631156003,1960.5276446551813,1979.3137207031248,2160496
1996-10-15,1987.1541748046875,1994.111286478773,1980.196877295421,1987.1541748046875,6130800
1996-10-16,1977.8369140625,1991.751321641106,1968.0939483125014,1977.8369140625,2285344
1996-10-17,1974.304443359375,1981.2312607371318,1967.377625981618,1974.304443359375,924160
1996-10-18,1990.914306640625,1992.634582862441,1977.776317221405,1990.9143066406252,1295632
1996-10-21,2021.6658935546875,2023.7515216842446,2014.7240207239283,2021.6658935546873,1181776
1996-10-22,2035.86962890625,2036.204503882224,2013.3843167015068,2035.86962890625,6570352
1996-10-23,2037.90966796875,2058.7964273384255,1633.0374343209144,2037.90966796875,3617984
1996-10-24,2020.97998046875,2092.028450723974,2017.8743045038377,2020.97998046875,1627376
1996-10-25,1996.5013427734375,2006.8839544965397,1991.1275467613211,1996.5013427734377,692704
1996-10-28,2013.3837890625,2017.113499942894,1983.9564259667297,2013.3837890625002,320096
1996-10-29,2008.330322265625,2020.6463644582523,1992.6501054070184,2008.330322265625,413312
1996-10-30,1972.677490234375,1986.2873223933354,1970.759298531595,1972.677490234375,1130368
1996-10-31,1933.0343017578125,1998.3284273253896,1930.796474318087,1933.0343017578125,3414576
1996-11-01,1900.257568359375,1921.585871241445,1888.8246168048686,1900.257568359375,1575840
1996-11-04,1857.75390625,1884.8366034312266,1836.8821941114256,1857.75390625,2196640
1996-11-05,1848.208251953125,1851.5726121964128,1833.684860341689,1848.208251953125,4598176
1996-11-06,1848.726318359375,1872.5513252772353,1620.5089362715614,1848.726318359375,5072480
1996-11-07,1848.8016357421875,1854.4342991943363,1845.1479308219402,1848.8016357421875,1709984
1996-11-08,1876.6456298828125,1883.49625738555,1869.795002380075,1876.6456298828125,1289248
1996-11-11,1910.5482177734375,1913.501695367965,1882.886845693411,1910.5482177734375,2153760
1996-11-12,1906.560302734375,1917.7343866800109,1904.8095494397612,1906.560302734375,2357440
1996-11-13,1876.0975341796875,1892.5998820226994,1854.753994642232,1876.0975341796875,1859504
1996-11-14,1879.294921875,1883.0095817632593,1872.5357238432944,1879.294921875,2777936
1996-11-15,1896.969970703125,1904.2316688424598,1692.0752741578433,1896.9699707031248,2604128
1996-11-18,1946.26416015625,1953.190983496517,1912.6199878647876,1946.26416015625,1781472
1996-11-19,1933.369140625,1949.7650080606122,1922.0883868853257,1933.3691406249998,1395552
1996-11-20,1927.294189453125,1934.0535703370117,1920.5349944043603,1927.2941894531252,1943360
1996-11-21,1902.7838134765625,1981.9313470366242,1891.8531797240341,1902.7838134765625,900016
1996-11-22,1926.290771484375,1927.1281451483849,1893.5447410060833,1926.290771484375,1655136
1996-11-25,1939.65625,1945.5934978175826,1935.9873062564543,1939.6562499999998,1302160
1996-11-26,1936.06396484375,1942.3665661213322,1927.8584109763863,1936.06396484375,1107136
1996-11-27,1910.1531982421875,1916.8059125945456,1903.5157223762926,1910.1531982421875,1041440
1996-11-28,1880.968994140625,1888.3828869363113,1874.5444876150034,1880.9689941406248,623760
1996-11-29,1904.3988037109375,1910.960273594023,1897.8222811751803,1904.3988037109373,2126880
1996-12-02,1897.3033447265625,1908.2337926076298,1897.7904184777317,1897.3033447265625,1220560
1996-12-03,1931.4959716796875,1938.0421998487905,1924.9345050302045,1931.4959716796875,730960
1996-12-04,1909.1484375,1931.5120319837408,1902.9372674213896,1909.1484375,1842560
1996-12-05,1929.3651123046875,1975.7363772317315,1912.9389555126259,1929.3651123046875,2722992
1996-12-06,1893.726806640625,1948.5470745093965,1887.0133243425876,1893.726806640625,1250880
1996-12-09,1904.1708984375,1919.4248130566436,1830.7776833023227,1904.1708984375,1983136
1996-12-10,1884.6087646484375,1906.256902725074,1882.1273061002464,1884.6087646484375,1886832
1996-12-11,1871.5460205078125,1901.9475427082373,1858.0731550114704,1871.5460205078125,1830000
1996-12-12,1896.95263671875,1897.4549487892027,1872.7623057816756,1896.95263671875,1471648
1996-12-13,1898.12646484375,1898.7811622433999,1871.6678069754648,1898.12646484375,1650656
1996-12-16,1891.4888916015625,1898.217797909228,1889.0226728269752,1891.4888916015625,2998176
1996-12-17,1890.8193359375,1886.5566479662718,1873.494848793122,1890.8193359374998,872640
1996-12-18,1904.1544189453125,1901.9013538732277,1440.153842024845,1904.1544189453123,2282528
1996-12-19,1914.4310302734375,1941.3919998732258,1897.5936185721748,1914.4310302734375,765328
1996-12-20,1950.4041748046875,1953.174791286772,1905.707658309851,1950.4041748046875,2590672
1996-12-23,1934.647705078125,1935.6220389123016,1922.5754802954082,1934.6477050781248,5066544
1996-12-24,1936.24609375,1936.307047682918,1933.307854014117,1936.2460937499998,136000
1996-12-25,1936.24609375,1936.2460937499998,1936.2460937499998,1936.2460937499998,0
1996-12-26,1936.24609375,1936.2460937499998,1936.2460937499998,1936.2460937499998,0
1996-12-27,1940.875,1940.7228009348469,1935.698930938084,1940.875,187200
1996-12-30,1946.2930908203125,1952.2608136619197,1942.8525396201908,1946.2930908203127,781392
1996-12-31,1915.739990234375,1944.0254035689272,1944.0254035689272,1915.7399902343752,3200
1997-01-01,1915.739990234375,1915.7399902343752,1915.7399902343752,1915.7399902343752,0
1997-01-02,1925.8787841796875,1977.2280093285476,1925.8483072151814,1925.8787841796875,916960
1997-01-03,1928.42138671875,1925.407140004695,1905.5859590847747,1928.42138671875,664832
1997-01-06,1945.57861328125,1950.8764032457543,1932.0447929590616,1945.5786132812502,726480
1997-01-07,1922.6817626953125,1938.057763650005,1918.6779442209486,1922.6817626953123,1096624
1997-01-08,1943.127685546875,1957.1028648554027,1940.0981999868152,1943.127685546875,1943056
1997-01-09,1919.2724609375,1928.7872248498772,1915.7711393188847,1919.2724609375,1906432
1997-01-10,1948.5927734375,1974.8687549465549,1937.921001550864,1948.5927734375,3738656
1997-01-13,1979.9530029296875,1983.7589069683286,1941.4678425256686,1979.9530029296875,2412560
1997-01-14,1975.5994873046875,1980.760316568785,1960.330152483693,1975.5994873046875,2968160
1997-01-15,1973.986328125,1980.3496983944558,1967.6380105099397,1973.9863281249998,1823072
1997-01-16,1981.1407470703125,1987.4890627324853,1974.7924314081397,1981.1407470703125,3313696
1997-01-17,1974.5494384765625,1980.867278612379,1968.2468368291754,1974.5494384765625,2399536
1997-01-20,1972.1593017578125,1978.446665158878,1965.90241533478,1972.1593017578127,79520
1997-01-21,1973.59033203125,1973.59033203125,1960.0869871694988,1973.59033203125,1243840
1997-01-22,2017.889892578125,2023.979337746222,2005.2389810405468,2017.889892578125,1971120
1997-01-23,2051.336181640625,2048.946156114263,2033.50938989093,2051.336181640625,498672
1997-01-24,2040.162841796875,2060.15146079423,2038.3968499751938,2040.1628417968752,1944912
1997-01-27,2027.9990234375,2026.2482702411376,2019.869663648213,2027.9990234375,361920
1997-01-28,2037.087646484375,2039.7974952492293,2013.0344401216396,2037.0876464843748,1094848
1997-01-29,2002.667236328125,2017.5864584508931,1998.0544348093367,2002.6672363281248,2069568
1997-01-30,2039.3865966796875,2043.67957579782,2032.9775120588422,2039.3865966796875,1103664
1997-01-31,2079.714111328125,2082.454437501766,2060.425716201262,2079.714111328125,3132304
1997-02-03,2049.022705078125,2056.0257177347444,2039.9037731425472,2049.022705078125,1477040
1997-02-04,2056.679931640625,2065.44874884168,2050.3013260879397,2056.679931640625,1853680
1997-02-05,2080.96240234375,2088.6654575475873,2060.6387206638765,2080.96240234375,3005600
1997-02-06,2091.054931640625,2095.302193818119,2026.095700140754,2091.054931640625,8719840
1997-02-07,2080.231689453125,2089.8074068619394,2063.790289703279,2080.231689453125,2437344
1997-02-10,2076.01416015625,2073.502226335061,2052.0064878553135,2076.01416015625,2426016
1997-02-11,2038.899658203125,2046.61795237098,2021.9252834267782,2038.8996582031252,1254976
1997-02-12,2061.0498046875,2067.215445265637,2054.884349944573,2061.0498046875,949312
1997-02-13,2157.17138671875,2177.936423533983,2093.628021390798,2157.17138671875,3176528
1997-02-14,2110.22216796875,2155.192616029176,2106.1878714166314,2110.22216796875,2462112
1997-02-17,2122.079833984375,2247.9487250613624,2111.316823325367,2122.079833984375,974256
1997-02-18,2161.237060546875,2187.6804880470904,2137.609966324468,2161.237060546875,1153648
1997-02-19,2102.853759765625,2124.1058719622806,2096.6576428990556,2102.853759765625,2562720
1997-02-20,2083.778564453125,2103.5387921660435,2083.611126944479,2083.778564453125,352192
1997-02-21,2062.0849609375,2065.114446327977,2052.463529419493,2062.0849609375,2141264
1997-02-24,2070.580078125,2078.9683089106366,2062.8313063790506,2070.580078125,1548336
1997-02-25,2094.89111328125,2094.89111328125,2058.5980677222633,2094.89111328125,896336
1997-02-26,2063.43994140625,2078.6178457432675,2070.031701877616,2063.43994140625,643472
1997-02-27,2045.4754638671875,2063.0130990468333,2037.4830655519436,2045.4754638671875,1907360
1997-02-28,2028.167724609375,2040.6054948766096,2017.87653780158,2028.167724609375,2385248
1997-03-03,2020.6158447265625,2034.8041762814214,2018.149625809949,2020.6158447265625,998768
1997-03-04,2041.41064453125,2048.763769746457,2035.290907206594,2041.41064453125,1915680
1997-03-05,2041.41064453125,2041.41064453125,2041.41064453125,2041.41064453125,0
1997-03-06,2099.625732421875,2103.751458581392,2092.1510710287803,2099.625732421875,2275360
1997-03-07,2079.044189453125,2085.9403481115805,2063.1658719491666,2079.044189453125,2990256
1997-03-10,2128.369140625,2134.565259724278,2115.977274096956,2128.369140625,979056
1997-03-11,2120.1171875,2132.15912131257,2110.5567108426217,2120.1171875,1066592
1997-03-12,2114.605712890625,2132.0671536542877,2105.2431530567123,2114.605712890625,679408
1997-03-13,2090.3251953125,2100.9057249774696,1997.76567740927,2090.3251953125,458304
1997-03-14,2080.5048828125,2090.1413641078852,2040.5428938478926,2080.5048828125,1935680
1997-03-17,2111.104736328125,2138.826885070097,2104.2998237239963,2111.104736328125,126992
1997-03-18,2128.551025390625,2243.915650959139,2114.606324648973,2128.551025390625,646640
1997-03-19,2096.641845703125,2110.921603644141,2075.8768130698795,2096.641845703125,1155328
1997-03-20,2079.424560546875,2109.9782810426877,2058.994397663477,2079.424560546875,531408
1997-03-21,2082.864990234375,2099.3825781290025,2064.9162856540306,2082.864990234375,712320
1997-03-24,2036.2811279296875,2066.1955817883827,2020.3572790715323,2036.2811279296875,3783328
1997-03-25,2055.1416015625,2057.47085845551,2028.0892172933677,2055.1416015625,209200
1997-03-26,2062.648193359375,2078.1457335680243,2045.5976284304375,2062.648193359375,2706656
1997-03-27,2095.94189453125,2107.4965675087087,2093.3234770737913,2095.94189453125,1363920
1997-03-28,2095.94189453125,2095.94189453125,2095.94189453125,2095.94189453125,0
1997-03-31,2095.94189453125,2095.94189453125,2095.94189453125,2095.94189453125,0
1997-04-01,2026.5677490234375,2032.7943419575156,2020.4175343408936,2026.5677490234375,974464
1997-04-02,2021.194580078125,2034.1346580809482,2019.9613775616565,2021.194580078125,973200
1997-04-03,2004.707275390625,2010.8881547781461,1998.526581838323,2004.707275390625,1443360
1997-04-04,1983.0743408203125,2029.004067438849,1961.9439496651953,1983.0743408203125,864240
